recvTime;free
2020-07-19 00:00:00;571.3818713450293
2020-07-19 01:00:00;574.6506822612085
2020-07-19 02:00:00;576.5194931773879
2020-07-19 03:00:00;577.5883040935673
2020-07-19 04:00:00;579.7571150097466
2020-07-19 05:00:00;580.7259259259259
2020-07-19 06:00:00;581.2947368421053
2020-07-19 07:00:00;583.0302144249513
2020-07-19 08:00:00;581.307358674464
2020-07-19 09:00:00;577.3761695906433
2020-07-19 10:00:00;575.3199805068226
2020-07-19 11:00:00;576.0673628515734
2020-07-19 12:00:00;574.2790309106099
2020-07-19 13:00:00;577.8764132553606
2020-07-19 14:00:00;585.4452241715401
2020-07-19 15:00:00;587.0807017543859
2020-07-19 16:00:00;584.9828460038987
2020-07-19 17:00:00;585.551656920078
2020-07-19 18:00:00;582.2113769271664
2020-07-19 19:00:00;579.1892787524366
2020-07-19 20:00:00;584.883089668616
2020-07-19 21:00:00;588.8269005847953
2020-07-19 22:00:00;591.8957115009747
2020-07-19 23:00:00;595.4645224171541
2020-07-20 00:00:00;596.3666666666667
2020-07-20 01:00:00;596.1666666666666
2020-07-20 02:00:00;596.409090909091
2020-07-20 03:00:00;595.948717948718
2020-07-20 04:00:00;595.4
2020-07-20 05:00:00;581.7681818181818
2020-07-20 06:00:00;511.64057971014495
2020-07-20 07:00:00;385.89118198874297
2020-07-20 08:00:00;235.05194805194805
2020-07-20 09:00:00;164.2325581395349
2020-07-20 10:00:00;164.3666274970623
2020-07-20 11:00:00;267.2008995502249
2020-07-20 12:00:00;373.0364656381487
2020-07-20 13:00:00;426.55179704016916
2020-07-20 14:00:00;411.5163636363636
2020-07-20 15:00:00;346.4420866489832
2020-07-20 16:00:00;289.27009936766035
2020-07-20 17:00:00;290.4714912280702
2020-07-20 18:00:00;381.4584929757344
2020-07-20 19:00:00;516.1384615384616
2020-07-20 20:00:00;571.1222222222223
2020-07-20 21:00:00;588.2
2020-07-20 22:00:00;594.0
2020-07-20 23:00:00;593.1175438596491
2020-07-21 00:00:00;592.8666666666667
2020-07-21 01:00:00;592.8
2020-07-21 02:00:00;592.8333333333334
2020-07-21 03:00:00;591.6666666666667
2020-07-21 04:00:00;591.0
2020-07-21 05:00:00;570.2914979757085
2020-07-21 06:00:00;506.4090909090909
2020-07-21 07:00:00;401.574358974359
2020-07-21 08:00:00;236.64767616191904
2020-07-21 09:00:00;176.4860883797054
2020-07-21 10:00:00;198.05005005005006
2020-07-21 11:00:00;271.25147182506305
2020-07-21 12:00:00;369.6086956521739
2020-07-21 13:00:00;414.9097435897436
2020-07-21 14:00:00;381.53479853479854
2020-07-21 15:00:00;300.5778175313059
2020-07-21 16:00:00;254.43333333333334
2020-07-21 17:00:00;255.48026315789474
2020-07-21 18:00:00;361.0878787878788
2020-07-21 19:00:00;485.1037037037037
2020-07-21 20:00:00;548.2
2020-07-21 21:00:00;574.75
2020-07-21 22:00:00;587.3333333333333
2020-07-21 23:00:00;588.5
2020-07-22 00:00:00;588.9444444444445
2020-07-22 01:00:00;588.3888888888889
2020-07-22 02:00:00;587.8333333333333
2020-07-22 03:00:00;586.0
2020-07-22 04:00:00;583.9285714285714
2020-07-22 05:00:00;568.9747899159663
2020-07-22 06:00:00;510.61809635722676
2020-07-22 07:00:00;382.17016491754123
2020-07-22 08:00:00;225.56578947368422
2020-07-22 09:00:00;169.99166666666667
2020-07-22 10:00:00;203.20634920634922
2020-07-22 11:00:00;287.07724137931035
2020-07-22 12:00:00;372.87
2020-07-22 13:00:00;400.79638009049773
2020-07-22 14:00:00;378.6768018018018
2020-07-22 15:00:00;325.85185185185185
2020-07-22 16:00:00;286.5811965811966
2020-07-22 17:00:00;288.8201754385965
2020-07-22 18:00:00;367.8153846153846
2020-07-22 19:00:00;478.1923076923077
2020-07-22 20:00:00;542.2863636363636
2020-07-22 21:00:00;569.1666666666667
2020-07-22 22:00:00;578.1666666666667
2020-07-22 23:00:00;583.0
2020-07-23 00:00:00;582.75
2020-07-23 01:00:00;582.5
2020-07-23 02:00:00;582.25
2020-07-23 03:00:00;582.0
2020-07-23 04:00:00;581.5
2020-07-23 05:00:00;562.5410628019324
2020-07-23 06:00:00;487.9561403508772
2020-07-23 07:00:00;346.6034482758621
2020-07-23 08:00:00;193.94155844155844
2020-07-23 09:00:00;156.47822299651568
2020-07-23 10:00:00;148.8373015873016
2020-07-23 11:00:00;226.76827242524917
2020-07-23 12:00:00;348.86609336609337
2020-07-23 13:00:00;392.125
2020-07-23 14:00:00;342.7045454545455
2020-07-23 15:00:00;282.41170731707314
2020-07-23 16:00:00;242.16463414634146
2020-07-23 17:00:00;271.38257575757575
2020-07-23 18:00:00;371.28205128205127
2020-07-23 19:00:00;471.74591651542653
2020-07-23 20:00:00;541.9763157894737
2020-07-23 21:00:00;571.0692307692308
2020-07-23 22:00:00;584.1666666666667
2020-07-23 23:00:00;587.5333333333333
2020-07-24 00:00:00;588.5
2020-07-24 01:00:00;588.2333333333333
2020-07-24 02:00:00;589.25
2020-07-24 03:00:00;589.0
2020-07-24 04:00:00;586.185606060606
2020-07-24 05:00:00;574.6944444444445
2020-07-24 06:00:00;502.94190476190477
