recvTime;free
2020-10-05 00:00:00;579.8333333333333
2020-10-05 01:00:00;578.9166666666667
2020-10-05 02:00:00;578.9166666666666
2020-10-05 03:00:00;578.7261904761905
2020-10-05 04:00:00;579.6133333333332
2020-10-05 05:00:00;563.6470588235294
2020-10-05 06:00:00;483.9555335968379
2020-10-05 07:00:00;358.44642857142856
2020-10-05 08:00:00;248.24285714285713
2020-10-05 09:00:00;192.89142857142855
2020-10-05 10:00:00;187.05026455026456
2020-10-05 11:00:00;274.3198757763975
2020-10-05 12:00:00;371.8076923076923
2020-10-05 13:00:00;414.5673913043478
2020-10-05 14:00:00;363.213691026827
2020-10-05 15:00:00;272.4761904761905
2020-10-05 16:00:00;224.64301552106429
2020-10-05 17:00:00;287.9916666666667
2020-10-05 18:00:00;427.4154154154154
2020-10-05 19:00:00;524.4690909090909
2020-10-05 20:00:00;561.262443438914
2020-10-05 21:00:00;570.4375
2020-10-05 22:00:00;573.3162393162393
2020-10-05 23:00:00;573.8333333333333
2020-10-06 00:00:00;574.0
2020-10-06 01:00:00;574.9411764705883
2020-10-06 02:00:00;575.1684210526316
2020-10-06 03:00:00;576.0714285714286
2020-10-06 04:00:00;574.4791666666667
2020-10-06 05:00:00;559.3055555555555
2020-10-06 06:00:00;484.07342657342656
2020-10-06 07:00:00;352.8628026412326
2020-10-06 08:00:00;220.40734265734267
2020-10-06 09:00:00;155.88636363636363
2020-10-06 10:00:00;184.46594594594595
2020-10-06 11:00:00;285.3104395604396
2020-10-06 12:00:00;362.75
2020-10-06 13:00:00;390.8014354066986
2020-10-06 14:00:00;363.56608695652176
2020-10-06 15:00:00;272.1684210526316
2020-10-06 16:00:00;203.5851851851852
2020-10-06 17:00:00;239.41456016177958
2020-10-06 18:00:00;394.48571428571427
2020-10-06 19:00:00;502.3798076923077
2020-10-06 20:00:00;546.4294117647058
2020-10-06 21:00:00;563.0714285714286
2020-10-06 22:00:00;568.3636363636364
2020-10-06 23:00:00;572.0
2020-10-07 00:00:00;572.1363636363636
2020-10-07 01:00:00;572.25
2020-10-07 02:00:00;572.1545454545454
2020-10-07 03:00:00;572.0535714285714
2020-10-07 04:00:00;570.0
2020-10-07 05:00:00;556.9583333333334
2020-10-07 06:00:00;477.33580705009274
2020-10-07 07:00:00;344.6005291005291
2020-10-07 08:00:00;187.9948717948718
2020-10-07 09:00:00;128.19444444444443
2020-10-07 10:00:00;136.00974025974025
2020-10-07 11:00:00;229.15892053973013
2020-10-07 12:00:00;327.6803760282021
2020-10-07 13:00:00;368.2340909090909
2020-10-07 14:00:00;319.7527993109388
2020-10-07 15:00:00;250.375
2020-10-07 16:00:00;228.17795753286146
2020-10-07 17:00:00;254.04444444444445
2020-10-07 18:00:00;395.7285714285714
2020-10-07 19:00:00;496.5757575757576
