fecha;hora;tmed;tmax;tmin;hrmed;hrmax;hrmin;radmed;radmax;vvmed;vvmax;dvmed;prec;dewpt;dpv
17/10/20;13:00:00;  25.3; 26.0;  24.5;  16.7; 18.5;  15.4;  626.4;  679.4;    0.7;    2.5;  203.7;   0.0;  -1.7;   2.7
17/10/20;14:00:00;  26.0; 26.8;  25.2;  15.8; 23.2;  14.4;  533.9;  617.0;    0.6;    2.5;   37.9;   0.0;  -1.9;   2.8
17/10/20;15:00:00;  24.1; 25.8;  22.8;  34.6; 37.8;  24.0;  300.7;  414.8;    1.6;    4.5;  181.9;   0.0;   7.5;   2.0
17/10/20;16:00:00;  22.1; 22.9;  21.4;  35.5; 37.6;  34.4;   79.1;  122.5;    2.1;    5.5;  177.1;   0.0;   6.1;   1.7
17/10/20;17:00:00;  20.8; 21.5;  20.4;  34.6; 38.4;  28.8;    7.9;   36.6;    1.9;    5.4;  176.3;   0.0;   4.6;   1.6
17/10/20;18:00:00;  19.1; 20.6;  16.9;  34.5; 44.6;  28.7;    0.0;    0.0;    0.6;    3.6;   69.9;   0.0;   2.9;   1.5
17/10/20;19:00:00;  16.9; 17.6;  15.8;  45.2; 48.6;  42.9;    0.0;    0.0;    0.3;    1.3;  109.5;   0.0;   5.0;   1.1
17/10/20;20:00:00;  15.1; 15.9;  14.2;  47.8; 49.0;  47.1;    0.0;    0.0;    0.3;    1.0;  181.3;   0.0;   4.1;   0.9
17/10/20;21:00:00;  13.9; 14.4;  13.4;  51.7; 54.2;  48.8;    0.0;    0.0;    0.2;    1.0;  193.9;   0.0;   4.1;   0.8
17/10/20;22:00:00;  12.8; 13.6;  12.3;  56.6; 59.2;  54.0;    0.0;    0.0;    0.3;    1.0;  195.7;   0.0;   4.4;   0.6
17/10/20;23:00:00;  12.4; 13.2;  11.8;  59.2; 61.6;  56.2;    0.0;    0.0;    0.4;    1.2;  194.3;   0.0;   4.7;   0.6
18/10/20;00:00:00;  11.5; 12.0;  11.0;  63.3; 65.1;  61.3;    0.0;    0.0;    0.3;    0.8;  196.2;   0.0;   4.8;   0.5
18/10/20;01:00:00;  10.6; 11.1;  10.1;  65.0; 67.0;  63.3;    0.0;    0.0;    0.2;    0.9;  192.8;   0.0;   4.3;   0.4
18/10/20;02:00:00;   9.6; 10.2;   9.3;  68.5; 69.6;  65.5;    0.0;    0.0;    0.1;    0.5;  194.2;   0.0;   4.1;   0.4
18/10/20;03:00:00;   9.4;  9.8;   8.9;  69.4; 72.1;  67.2;    0.0;    0.0;    0.1;    0.7;  189.3;   0.0;   4.0;   0.4
18/10/20;04:00:00;   8.7;  9.2;   8.3;  72.8; 75.2;  70.3;    0.0;    0.0;    0.1;    1.1;  200.9;   0.0;   4.1;   0.3
18/10/20;05:00:00;   9.2;  9.4;   9.1;  71.6; 73.3;  71.0;    0.0;    0.0;    0.6;    1.3;  192.4;   0.0;   4.4;   0.3
18/10/20;06:00:00;   9.2;  9.4;   8.9;  71.9; 72.8;  69.9;   13.0;   32.3;    0.4;    1.1;  196.1;   0.0;   4.4;   0.3
18/10/20;07:00:00;  12.5; 15.9;   9.4;  58.3; 70.1;  42.2;  179.6;  286.3;    0.1;    1.0;  186.4;   0.0;   4.4;   0.6
18/10/20;08:00:00;  16.3; 18.1;  15.6;  39.8; 44.1;  33.7;  380.0;  469.0;    0.3;    1.3;   15.2;   0.0;   2.6;   1.1
18/10/20;09:00:00;  18.9; 20.6;  17.7;  32.2; 35.3;  27.3;  537.6;  617.4;    0.5;    2.0;  291.4;   0.0;   1.9;   1.5
18/10/20;10:00:00;  21.2; 22.4;  20.1;  27.1; 28.7;  25.6;  644.0;  688.2;    0.6;    1.9;  332.1;   0.0;   1.5;   1.8
18/10/20;11:00:00;  23.3; 25.0;  21.5;  25.5; 27.9;  23.1;  703.3;  711.8;    0.7;    2.4;   45.8;   0.0;   2.4;   2.1
18/10/20;12:00:00;  25.0; 26.1;  24.0;  24.3; 26.4;  22.7;  690.6;  707.5;    1.0;    2.8;   46.0;   0.0;   3.3;   2.4
18/10/20;13:00:00;  25.8; 26.6;  25.1;  25.4; 27.1;  23.2;  617.1;  668.6;    1.5;    4.1;   74.4;   0.0;   4.6;   2.5
18/10/20;14:00:00;  24.9; 25.5;  24.2;  27.8; 30.1;  24.9;  483.3;  561.1;    1.4;    4.1;  127.5;   0.0;   5.1;   2.3
18/10/20;15:00:00;  24.2; 25.0;  23.6;  27.8; 29.4;  26.0;  307.6;  402.0;    1.4;    4.3;  135.0;   0.0;   4.4;   2.2
18/10/20;16:00:00;  22.6; 23.7;  21.3;  32.5; 37.8;  26.1;  107.7;  221.4;    1.3;    3.8;  128.3;   0.0;   5.3;   1.9
18/10/20;17:00:00;  20.3; 21.3;  19.2;  40.6; 44.8;  37.0;    5.3;   25.8;    0.9;    3.4;  101.3;   0.0;   6.4;   1.4
18/10/20;18:00:00;  18.9; 19.5;  17.7;  45.0; 49.0;  42.0;    0.0;    0.0;    0.6;    2.8;   83.1;   0.0;   6.7;   1.2
18/10/20;19:00:00;  15.9; 17.7;  15.1;  53.0; 58.6;  48.3;    0.0;    0.0;    0.3;    1.2;  205.6;   0.0;   6.3;   0.9
18/10/20;20:00:00;  14.3; 15.3;  13.6;  54.3; 57.1;  52.3;    0.0;    0.0;    0.5;    1.2;  182.8;   0.0;   5.2;   0.7
18/10/20;21:00:00;  13.7; 14.4;  12.6;  56.8; 59.6;  53.3;    0.0;    0.0;    0.4;    1.4;  190.2;   0.0;   5.3;   0.7
18/10/20;22:00:00;  12.7; 13.0;  12.3;  61.9; 65.2;  59.2;    0.0;    0.0;    0.4;    1.1;  199.6;   0.0;   5.6;   0.6
18/10/20;23:00:00;  12.2; 12.6;  11.7;  69.0; 73.1;  63.8;    0.0;    0.0;    0.3;    1.3;  203.1;   0.0;   6.6;   0.4
19/10/20;00:00:00;  11.2; 12.2;  10.9;  75.7; 78.8;  71.7;    0.0;    0.0;    0.1;    0.5;  206.5;   0.0;   7.1;   0.3
19/10/20;01:00:00;  10.6; 11.0;  10.3;  80.4; 81.9;  77.7;    0.0;    0.0;    0.1;    0.7;  192.9;   0.0;   7.4;   0.3
19/10/20;02:00:00;  10.4; 11.3;   9.8;  80.0; 81.3;  78.1;    0.0;    0.0;    0.0;    0.8;  161.5;   0.0;   7.1;   0.3
19/10/20;03:00:00;  11.5; 12.1;  10.6;  78.8; 80.5;  77.6;    0.0;    0.0;    0.1;    1.0;  229.1;   0.0;   7.9;   0.3
19/10/20;04:00:00;  11.1; 11.8;  10.1;  78.1; 79.6;  77.4;    0.0;    0.0;    0.0;    0.5;  348.1;   0.0;   7.5;   0.3
19/10/20;05:00:00;  10.0; 10.4;   9.7;  82.1; 83.6;  79.5;    0.0;    0.0;    0.0;    0.6;  272.7;   0.0;   7.1;   0.2
19/10/20;06:00:00;  10.5; 11.3;   9.7;  84.3; 85.2;  82.6;   14.9;   49.5;    0.2;    1.0;  186.5;   0.0;   8.0;   0.2
19/10/20;07:00:00;  12.6; 13.5;  11.2;  76.9; 83.6;  70.7;  108.4;  144.2;    0.4;    1.4;  347.9;   0.0;   8.6;   0.3
19/10/20;08:00:00;  15.0; 16.9;  13.4;  65.6; 70.9;  61.0;  264.1;  389.5;    0.5;    1.7;  299.5;   0.0;   8.6;   0.6
