,fecha,periodo,viajes,timestamp
365,20200721,08,44.90500000000001,2020-07-21 08:00:00
366,20200721,09,35.199000000000005,2020-07-21 09:00:00
367,20200721,10,6.4510000000000005,2020-07-21 10:00:00
368,20200721,12,4.481,2020-07-21 12:00:00
369,20200721,13,33.315,2020-07-21 13:00:00
370,20200721,15,14.234,2020-07-21 15:00:00
371,20200721,16,7.3660000000000005,2020-07-21 16:00:00
372,20200721,17,13.421,2020-07-21 17:00:00
373,20200721,18,15.41,2020-07-21 18:00:00
374,20200721,19,10.886999999999999,2020-07-21 19:00:00
375,20200721,22,9.51,2020-07-21 22:00:00
376,20200722,02,13.889,2020-07-22 02:00:00
377,20200722,05,39.105999999999995,2020-07-22 05:00:00
378,20200722,06,76.688,2020-07-22 06:00:00
379,20200722,07,98.33800000000001,2020-07-22 07:00:00
380,20200722,08,38.122,2020-07-22 08:00:00
381,20200722,09,39.317,2020-07-22 09:00:00
382,20200722,10,18.027,2020-07-22 10:00:00
383,20200722,11,12.221,2020-07-22 11:00:00
384,20200722,12,16.042,2020-07-22 12:00:00
385,20200722,13,4.383,2020-07-22 13:00:00
386,20200722,14,19.112,2020-07-22 14:00:00
387,20200722,15,16.547,2020-07-22 15:00:00
388,20200722,16,14.431999999999999,2020-07-22 16:00:00
389,20200722,17,48.095,2020-07-22 17:00:00
390,20200722,18,24.435,2020-07-22 18:00:00
391,20200722,20,28.468,2020-07-22 20:00:00
392,20200722,21,6.275,2020-07-22 21:00:00
393,20200723,01,6.127000000000001,2020-07-23 01:00:00
394,20200723,02,8.391,2020-07-23 02:00:00
395,20200723,03,5.261,2020-07-23 03:00:00
396,20200723,04,5.167999999999999,2020-07-23 04:00:00
397,20200723,05,28.837,2020-07-23 05:00:00
398,20200723,06,48.583000000000006,2020-07-23 06:00:00
399,20200723,07,56.722,2020-07-23 07:00:00
400,20200723,08,56.947,2020-07-23 08:00:00
401,20200723,09,24.604,2020-07-23 09:00:00
402,20200723,10,23.278,2020-07-23 10:00:00
403,20200723,11,28.506999999999998,2020-07-23 11:00:00
404,20200723,12,12.212,2020-07-23 12:00:00
405,20200723,14,18.673,2020-07-23 14:00:00
406,20200723,15,15.401,2020-07-23 15:00:00
407,20200723,16,11.092,2020-07-23 16:00:00
408,20200723,17,4.191,2020-07-23 17:00:00
409,20200723,18,15.579,2020-07-23 18:00:00
410,20200723,22,9.068,2020-07-23 22:00:00
411,20200724,01,5.392,2020-07-24 01:00:00
412,20200724,05,12.787,2020-07-24 05:00:00
413,20200724,06,53.314,2020-07-24 06:00:00
414,20200724,07,114.913,2020-07-24 07:00:00
415,20200724,08,42.239000000000004,2020-07-24 08:00:00
416,20200724,09,21.565,2020-07-24 09:00:00
417,20200724,10,15.07,2020-07-24 10:00:00
418,20200724,12,21.511,2020-07-24 12:00:00
419,20200724,13,30.201,2020-07-24 13:00:00
420,20200724,15,22.874,2020-07-24 15:00:00
421,20200724,16,4.393,2020-07-24 16:00:00
422,20200724,17,16.93,2020-07-24 17:00:00
423,20200724,18,11.475999999999999,2020-07-24 18:00:00
424,20200724,21,7.096,2020-07-24 21:00:00
425,20200724,22,4.393,2020-07-24 22:00:00
426,20200724,23,2.344,2020-07-24 23:00:00
427,20200725,00,4.574,2020-07-25 00:00:00
428,20200725,04,4.574,2020-07-25 04:00:00
429,20200725,05,5.603,2020-07-25 05:00:00
430,20200725,06,9.002,2020-07-25 06:00:00
431,20200725,07,7.982,2020-07-25 07:00:00
432,20200725,08,11.515999999999998,2020-07-25 08:00:00
433,20200725,09,8.121,2020-07-25 09:00:00
434,20200725,12,6.037999999999999,2020-07-25 12:00:00
435,20200725,15,9.002,2020-07-25 15:00:00
436,20200725,16,6.193,2020-07-25 16:00:00
437,20200725,17,17.067,2020-07-25 17:00:00
438,20200725,18,9.633,2020-07-25 18:00:00
439,20200725,19,22.238,2020-07-25 19:00:00
440,20200725,20,12.695,2020-07-25 20:00:00
441,20200725,21,4.574,2020-07-25 21:00:00
442,20200725,22,4.574,2020-07-25 22:00:00
443,20200726,00,8.148,2020-07-26 00:00:00
444,20200726,02,4.763999999999999,2020-07-26 02:00:00
445,20200726,07,10.462,2020-07-26 07:00:00
446,20200726,11,5.8420000000000005,2020-07-26 11:00:00
447,20200726,14,12.568000000000001,2020-07-26 14:00:00
448,20200726,15,5.742000000000001,2020-07-26 15:00:00
449,20200726,17,14.629000000000001,2020-07-26 17:00:00
450,20200726,18,27.175000000000004,2020-07-26 18:00:00
451,20200726,19,21.492,2020-07-26 19:00:00
452,20200726,20,15.238,2020-07-26 20:00:00
453,20200726,21,16.078,2020-07-26 21:00:00
454,20200726,22,7.604,2020-07-26 22:00:00
455,20200726,23,4.763999999999999,2020-07-26 23:00:00
456,20200727,02,5.539,2020-07-27 02:00:00
457,20200727,03,22.421,2020-07-27 03:00:00
458,20200727,05,12.542,2020-07-27 05:00:00
459,20200727,06,56.174,2020-07-27 06:00:00
460,20200727,07,75.971,2020-07-27 07:00:00
461,20200727,08,55.496,2020-07-27 08:00:00
462,20200727,09,15.829999999999998,2020-07-27 09:00:00
463,20200727,10,24.753,2020-07-27 10:00:00
464,20200727,11,17.9,2020-07-27 11:00:00
465,20200727,12,18.592000000000002,2020-07-27 12:00:00
466,20200727,13,4.541,2020-07-27 13:00:00
467,20200727,14,13.771,2020-07-27 14:00:00
468,20200727,15,21.291,2020-07-27 15:00:00
469,20200727,16,11.168000000000001,2020-07-27 16:00:00
470,20200727,17,31.45,2020-07-27 17:00:00
471,20200727,18,21.826999999999998,2020-07-27 18:00:00
472,20200727,20,25.025000000000006,2020-07-27 20:00:00
473,20200727,21,4.541,2020-07-27 21:00:00
474,20200728,05,22.299,2020-07-28 05:00:00
475,20200728,06,75.782,2020-07-28 06:00:00
476,20200728,07,82.51100000000001,2020-07-28 07:00:00
477,20200728,08,48.791000000000004,2020-07-28 08:00:00
478,20200728,09,9.653,2020-07-28 09:00:00
479,20200728,12,25.411,2020-07-28 12:00:00
480,20200728,13,14.216000000000001,2020-07-28 13:00:00
481,20200728,14,13.681000000000001,2020-07-28 14:00:00
482,20200728,15,5.45,2020-07-28 15:00:00
483,20200728,16,41.432,2020-07-28 16:00:00
484,20200728,17,4.418,2020-07-28 17:00:00
485,20200728,18,22.762,2020-07-28 18:00:00
486,20200728,19,4.418,2020-07-28 19:00:00
487,20200728,22,5.45,2020-07-28 22:00:00
488,20200729,00,5.47,2020-07-29 00:00:00
489,20200729,02,16.13,2020-07-29 02:00:00
490,20200729,03,15.425999999999998,2020-07-29 03:00:00
491,20200729,04,11.513000000000002,2020-07-29 04:00:00
492,20200729,05,24.412,2020-07-29 05:00:00
493,20200729,06,44.887,2020-07-29 06:00:00
494,20200729,07,51.721000000000004,2020-07-29 07:00:00
495,20200729,08,53.144000000000005,2020-07-29 08:00:00
496,20200729,09,16.081,2020-07-29 09:00:00
497,20200729,10,6.392,2020-07-29 10:00:00
498,20200729,11,21.634,2020-07-29 11:00:00
499,20200729,12,10.73,2020-07-29 12:00:00
500,20200729,13,5.337999999999999,2020-07-29 13:00:00
501,20200729,14,8.218,2020-07-29 14:00:00
502,20200729,15,18.719,2020-07-29 15:00:00
503,20200729,16,40.590999999999994,2020-07-29 16:00:00
504,20200729,19,23.636,2020-07-29 19:00:00
505,20200729,20,14.302,2020-07-29 20:00:00
506,20200729,21,9.229,2020-07-29 21:00:00
507,20200729,23,4.417,2020-07-29 23:00:00
508,20200730,00,5.462000000000001,2020-07-30 00:00:00
509,20200730,03,10.54,2020-07-30 03:00:00
510,20200730,05,25.975,2020-07-30 05:00:00
511,20200730,06,68.78999999999999,2020-07-30 06:00:00
512,20200730,07,53.586,2020-07-30 07:00:00
513,20200730,08,35.196,2020-07-30 08:00:00
514,20200730,09,59.80500000000001,2020-07-30 09:00:00
515,20200730,10,25.424,2020-07-30 10:00:00
516,20200730,11,26.747,2020-07-30 11:00:00
517,20200730,12,62.4,2020-07-30 12:00:00
518,20200730,13,14.14,2020-07-30 13:00:00
519,20200730,14,16.352999999999998,2020-07-30 14:00:00
520,20200730,15,23.744999999999997,2020-07-30 15:00:00
521,20200730,16,6.351,2020-07-30 16:00:00
522,20200730,17,11.555,2020-07-30 17:00:00
523,20200730,18,36.224000000000004,2020-07-30 18:00:00
524,20200730,19,11.622,2020-07-30 19:00:00
525,20200730,20,6.289,2020-07-30 20:00:00
526,20200730,21,6.351,2020-07-30 21:00:00
527,20200730,22,18.777,2020-07-30 22:00:00
528,20200731,00,4.458,2020-07-31 00:00:00
529,20200731,01,7.99,2020-07-31 01:00:00
530,20200731,02,5.906000000000001,2020-07-31 02:00:00
