,n_viajes_old,n_viajes
2020-09-20 07:00:00,12.56,12.56
2020-09-20 08:00:00,,8.75
2020-09-20 09:00:00,4.94,4.94
2020-09-20 10:00:00,6.033,6.033
2020-09-20 11:00:00,,8.75
2020-09-20 12:00:00,11.467,11.467
2020-09-20 13:00:00,6.527,6.527
2020-09-20 14:00:00,6.527,6.527
2020-09-20 15:00:00,,5.7335
2020-09-20 16:00:00,4.94,4.94
2020-09-20 17:00:00,4.94,4.94
2020-09-20 18:00:00,,11.588000000000001
2020-09-20 19:00:00,18.236,18.236
2020-09-20 20:00:00,,13.9315
2020-09-20 21:00:00,9.627,9.627
2020-09-20 22:00:00,19.565,19.565
2020-09-20 23:00:00,,14.211000000000002
2020-09-21 00:00:00,8.857000000000003,8.857000000000003
2020-09-21 01:00:00,6.339,6.339
2020-09-21 02:00:00,5.732,5.732
2020-09-21 03:00:00,,18.253
2020-09-21 04:00:00,30.774,30.774
2020-09-21 05:00:00,62.00999999999999,62.00999999999999
2020-09-21 06:00:00,59.26899999999999,59.26899999999999
2020-09-21 07:00:00,104.655,104.655
2020-09-21 08:00:00,161.67700000000002,161.67700000000002
2020-09-21 09:00:00,43.231,43.231
2020-09-21 10:00:00,31.511,31.511
2020-09-21 11:00:00,,31.885666666666665
2020-09-21 12:00:00,,32.260333333333335
2020-09-21 13:00:00,32.635,32.635
2020-09-21 14:00:00,18.728,18.728
2020-09-21 15:00:00,65.70100000000001,65.70100000000001
2020-09-21 16:00:00,52.413999999999994,52.413999999999994
2020-09-21 17:00:00,19.017,19.017
2020-09-21 18:00:00,28.61,28.61
2020-09-21 19:00:00,5.983,5.983
2020-09-21 20:00:00,,9.075333333333333
2020-09-21 21:00:00,,12.167666666666667
2020-09-21 22:00:00,15.260000000000002,15.260000000000002
2020-09-21 23:00:00,,14.287
2020-09-22 00:00:00,,13.314
2020-09-22 01:00:00,12.341,12.341
2020-09-22 02:00:00,15.146999999999998,15.146999999999998
2020-09-22 03:00:00,11.825,11.825
2020-09-22 04:00:00,26.018,26.018
2020-09-22 05:00:00,12.015999999999998,12.015999999999998
2020-09-22 06:00:00,105.40799999999999,105.40799999999999
2020-09-22 07:00:00,95.28399999999999,95.28399999999999
2020-09-22 08:00:00,122.88,122.88
2020-09-22 09:00:00,38.62000000000001,38.62000000000001
2020-09-22 10:00:00,6.194,6.194
2020-09-22 11:00:00,29.033,29.033
2020-09-22 12:00:00,6.06,6.06
2020-09-22 13:00:00,10.331,10.331
2020-09-22 14:00:00,,36.1125
2020-09-22 15:00:00,61.894,61.894
2020-09-22 16:00:00,21.881,21.881
2020-09-22 17:00:00,6.194,6.194
2020-09-22 18:00:00,21.088,21.088
2020-09-22 19:00:00,6.194,6.194
2020-09-22 20:00:00,6.194,6.194
2020-09-22 21:00:00,12.388,12.388
2020-09-22 22:00:00,,10.7255
2020-09-22 23:00:00,,9.063
2020-09-23 00:00:00,,7.4005
2020-09-23 01:00:00,5.738,5.738
2020-09-23 02:00:00,21.191999999999997,21.191999999999997
2020-09-23 03:00:00,,21.338500000000003
2020-09-23 04:00:00,21.485000000000007,21.485000000000007
2020-09-23 05:00:00,25.576,25.576
2020-09-23 06:00:00,93.186,93.186
2020-09-23 07:00:00,146.732,146.732
2020-09-23 08:00:00,114.34200000000001,114.34200000000001
2020-09-23 09:00:00,56.182,56.182
2020-09-23 10:00:00,23.433000000000003,23.433000000000003
2020-09-23 11:00:00,20.095,20.095
2020-09-23 12:00:00,5.792999999999998,5.792999999999998
2020-09-23 13:00:00,13.437999999999999,13.437999999999999
2020-09-23 14:00:00,18.303,18.303
2020-09-23 15:00:00,32.926,32.926
2020-09-23 16:00:00,33.824,33.824
2020-09-23 17:00:00,12.524,12.524
2020-09-23 18:00:00,18.779,18.779
2020-09-23 19:00:00,11.218,11.218
2020-09-23 20:00:00,6.4689999999999985,6.4689999999999985
2020-09-23 21:00:00,,7.8359999999999985
2020-09-23 22:00:00,9.203,9.203
2020-09-23 23:00:00,5.41,5.41
2020-09-24 00:00:00,,7.7026666666666666
2020-09-24 01:00:00,,9.995333333333333
2020-09-24 02:00:00,12.288,12.288
2020-09-24 03:00:00,,9.216000000000001
2020-09-24 04:00:00,6.144,6.144
2020-09-24 05:00:00,42.212,42.212
2020-09-24 06:00:00,88.13600000000001,88.13600000000001
2020-09-24 07:00:00,85.65400000000002,85.65400000000002
2020-09-24 08:00:00,107.73299999999999,107.73299999999999
2020-09-24 09:00:00,62.327,62.327
2020-09-24 10:00:00,22.375,22.375
2020-09-24 11:00:00,18.167,18.167
2020-09-24 12:00:00,4.676,4.676
2020-09-24 13:00:00,27.932,27.932
2020-09-24 14:00:00,10.82,10.82
2020-09-24 15:00:00,31.979000000000006,31.979000000000006
2020-09-24 16:00:00,29.495,29.495
2020-09-24 17:00:00,32.303000000000004,32.303000000000004
2020-09-24 18:00:00,4.676,4.676
2020-09-24 19:00:00,18.346000000000004,18.346000000000004
2020-09-24 20:00:00,,14.27866666666667
2020-09-24 21:00:00,,10.211333333333334
2020-09-24 22:00:00,6.144,6.144
2020-09-24 23:00:00,,12.5135
2020-09-25 00:00:00,18.883,18.883
2020-09-25 01:00:00,,15.7605
2020-09-25 02:00:00,12.638,12.638
2020-09-25 03:00:00,19.840999999999998,19.840999999999998
2020-09-25 04:00:00,17.049999999999994,17.049999999999994
2020-09-25 05:00:00,54.013999999999996,54.013999999999996
2020-09-25 06:00:00,65.06700000000001,65.06700000000001
2020-09-25 07:00:00,175.294,175.294
2020-09-25 08:00:00,97.916,97.916
2020-09-25 09:00:00,31.332,31.332
2020-09-25 10:00:00,32.075,32.075
2020-09-25 11:00:00,4.748,4.748
2020-09-25 12:00:00,6.319,6.319
2020-09-25 13:00:00,7.193,7.193
2020-09-25 14:00:00,6.319,6.319
2020-09-25 15:00:00,23.657000000000004,23.657000000000004
2020-09-25 16:00:00,17.782,17.782
2020-09-25 17:00:00,41.934,41.934
2020-09-25 18:00:00,36.491,36.491
2020-09-25 19:00:00,16.805,16.805
2020-09-25 20:00:00,16.445999999999998,16.445999999999998
2020-09-25 21:00:00,13.042,13.042
2020-09-25 22:00:00,4.748,4.748
2020-09-25 23:00:00,5.849,5.849
2020-09-26 00:00:00,12.42,12.42
2020-09-26 01:00:00,,9.564
2020-09-26 02:00:00,6.707999999999998,6.707999999999998
2020-09-26 03:00:00,,12.547666666666665
2020-09-26 04:00:00,,18.38733333333333
2020-09-26 05:00:00,24.226999999999997,24.226999999999997
2020-09-26 06:00:00,16.067999999999998,16.067999999999998
2020-09-26 07:00:00,17.493,17.493
2020-09-26 08:00:00,41.11,41.11
2020-09-26 09:00:00,6.707999999999998,6.707999999999998
2020-09-26 10:00:00,10.685,10.685
2020-09-26 11:00:00,12.481,12.481
2020-09-26 12:00:00,4.812,4.812
2020-09-26 13:00:00,18.173,18.173
2020-09-26 14:00:00,,12.072999999999999
2020-09-26 15:00:00,5.973,5.973
2020-09-26 16:00:00,6.707999999999998,6.707999999999998
2020-09-26 17:00:00,12.581,12.581
2020-09-26 18:00:00,,23.655
2020-09-26 19:00:00,34.729,34.729
2020-09-26 20:00:00,9.624,9.624
2020-09-26 21:00:00,11.259,11.259
2020-09-26 22:00:00,,10.541166666666667
2020-09-26 23:00:00,,9.823333333333334
2020-09-27 00:00:00,,9.105500000000001
2020-09-27 01:00:00,,8.387666666666668
2020-09-27 02:00:00,,7.669833333333334
2020-09-27 03:00:00,6.952000000000001,6.952000000000001
2020-09-27 04:00:00,,10.627
2020-09-27 05:00:00,14.302,14.302
2020-09-27 06:00:00,11.664000000000001,11.664000000000001
2020-09-27 07:00:00,,11.409500000000001
2020-09-27 08:00:00,11.155,11.155
2020-09-27 09:00:00,,14.595499999999998
2020-09-27 10:00:00,18.035999999999998,18.035999999999998
2020-09-27 11:00:00,5.025,5.025
2020-09-27 12:00:00,11.084000000000001,11.084000000000001
2020-09-27 13:00:00,,9.409
2020-09-27 14:00:00,,7.734000000000001
2020-09-27 15:00:00,6.059,6.059
2020-09-27 16:00:00,17.285,17.285
2020-09-27 17:00:00,6.13,6.13
2020-09-27 18:00:00,7.2,7.2
2020-09-27 19:00:00,8.684,8.684
2020-09-27 20:00:00,6.13,6.13
2020-09-27 21:00:00,,5.761666666666667
2020-09-27 22:00:00,,5.3933333333333335
2020-09-27 23:00:00,5.025,5.025
2020-09-28 00:00:00,,12.7815
2020-09-28 01:00:00,20.538,20.538
2020-09-28 02:00:00,5.8889999999999985,5.8889999999999985
2020-09-28 03:00:00,6.5070000000000014,6.5070000000000014
2020-09-28 04:00:00,33.653,33.653
2020-09-28 05:00:00,65.733,65.733
2020-09-28 06:00:00,96.02700000000002,96.02700000000002
2020-09-28 07:00:00,200.46700000000007,200.46700000000007
2020-09-28 08:00:00,104.16200000000002,104.16200000000002
2020-09-28 09:00:00,37.454,37.454
2020-09-28 10:00:00,13.015,13.015
2020-09-28 11:00:00,19.043000000000006,19.043000000000006
2020-09-28 12:00:00,4.9,4.9
2020-09-28 13:00:00,4.9,4.9
2020-09-28 14:00:00,42.276,42.276
2020-09-28 15:00:00,36.010999999999996,36.010999999999996
2020-09-28 16:00:00,49.005,49.005
2020-09-28 17:00:00,37.782,37.782
2020-09-28 18:00:00,11.407,11.407
2020-09-28 19:00:00,6.876,6.876
2020-09-28 20:00:00,,6.876
2020-09-28 21:00:00,6.876,6.876
2020-09-28 22:00:00,,7.305666666666666
2020-09-28 23:00:00,,7.735333333333333
2020-09-29 00:00:00,8.165,8.165
2020-09-29 01:00:00,,9.004
2020-09-29 02:00:00,9.843,9.843
2020-09-29 03:00:00,4.8039999999999985,4.8039999999999985
2020-09-29 04:00:00,35.211,35.211
2020-09-29 05:00:00,31.165,31.165
2020-09-29 06:00:00,95.451,95.451
2020-09-29 07:00:00,152.71200000000005,152.71200000000005
2020-09-29 08:00:00,131.10899999999998,131.10899999999998
2020-09-29 09:00:00,44.476000000000006,44.476000000000006
2020-09-29 10:00:00,30.546,30.546
2020-09-29 11:00:00,6.34,6.34
2020-09-29 12:00:00,14.077000000000002,14.077000000000002
2020-09-29 13:00:00,19.463,19.463
2020-09-29 14:00:00,21.908999999999995,21.908999999999995
2020-09-29 15:00:00,50.998000000000005,50.998000000000005
2020-09-29 16:00:00,17.483999999999998,17.483999999999998
2020-09-29 17:00:00,14.704,14.704
2020-09-29 18:00:00,12.66,12.66
2020-09-29 19:00:00,6.34,6.34
2020-09-29 20:00:00,18.757,18.757
2020-09-29 21:00:00,11.629000000000001,11.629000000000001
2020-09-29 22:00:00,7.335,7.335
2020-09-29 23:00:00,6.34,6.34
2020-09-30 00:00:00,4.771,4.771
2020-09-30 01:00:00,8.728,8.728
2020-09-30 02:00:00,5.884,5.884
2020-09-30 03:00:00,,15.2965
2020-09-30 04:00:00,24.709,24.709
2020-09-30 05:00:00,36.91,36.91
2020-09-30 06:00:00,100.897,100.897
2020-09-30 07:00:00,192.821,192.821
2020-09-30 08:00:00,138.571,138.571
2020-09-30 09:00:00,73.88600000000001,73.88600000000001
2020-09-30 10:00:00,28.449,28.449
2020-09-30 11:00:00,16.266,16.266
2020-09-30 12:00:00,10.520999999999999,10.520999999999999
2020-09-30 13:00:00,,24.3675
2020-09-30 14:00:00,38.214,38.214
2020-09-30 15:00:00,36.008,36.008
2020-09-30 16:00:00,36.817,36.817
2020-09-30 17:00:00,6.294,6.294
2020-09-30 18:00:00,39.696,39.696
2020-09-30 19:00:00,5.75,5.75
2020-09-30 20:00:00,11.065,11.065
2020-09-30 21:00:00,10.557,10.557
2020-09-30 22:00:00,,10.82625
2020-09-30 23:00:00,,11.095500000000001
2020-10-01 00:00:00,,11.36475
2020-10-01 01:00:00,11.634,11.634
2020-10-01 02:00:00,6.274,6.274
2020-10-01 03:00:00,,12.4835
2020-10-01 04:00:00,18.693,18.693
2020-10-01 05:00:00,55.01600000000001,55.01600000000001
2020-10-01 06:00:00,54.281000000000006,54.281000000000006
2020-10-01 07:00:00,242.305,242.305
2020-10-01 08:00:00,99.919,99.919
2020-10-01 09:00:00,116.292,116.292
2020-10-01 10:00:00,25.045,25.045
2020-10-01 11:00:00,16.174,16.174
2020-10-01 12:00:00,10.51,10.51
2020-10-01 13:00:00,26.98,26.98
2020-10-01 14:00:00,12.118,12.118
2020-10-01 15:00:00,34.92,34.92
2020-10-01 16:00:00,61.556,61.556
2020-10-01 17:00:00,33.254,33.254
2020-10-01 18:00:00,18.643,18.643
2020-10-01 19:00:00,23.528000000000002,23.528000000000002
2020-10-01 20:00:00,7.233,7.233
2020-10-01 21:00:00,,6.538499999999999
2020-10-01 22:00:00,5.8439999999999985,5.8439999999999985
2020-10-01 23:00:00,4.782,4.782
2020-10-02 00:00:00,4.854,4.854
2020-10-02 01:00:00,,4.854
2020-10-02 02:00:00,4.854,4.854
2020-10-02 03:00:00,6.796,6.796
2020-10-02 04:00:00,6.457000000000002,6.457000000000002
2020-10-02 05:00:00,12.784,12.784
2020-10-02 06:00:00,86.50999999999998,86.50999999999998
2020-10-02 07:00:00,97.084,97.084
2020-10-02 08:00:00,105.72200000000001,105.72200000000001
2020-10-02 09:00:00,60.243,60.243
2020-10-02 10:00:00,25.155,25.155
2020-10-02 11:00:00,18.359,18.359
2020-10-02 12:00:00,4.854,4.854
2020-10-02 13:00:00,32.768,32.768
2020-10-02 14:00:00,,30.03
2020-10-02 15:00:00,27.292,27.292
2020-10-02 16:00:00,17.299,17.299
2020-10-02 17:00:00,18.706000000000003,18.706000000000003
2020-10-02 18:00:00,16.382,16.382
2020-10-02 19:00:00,12.565999999999999,12.565999999999999
2020-10-02 20:00:00,,9.5115
2020-10-02 21:00:00,6.457000000000002,6.457000000000002
2020-10-02 22:00:00,,6.124500000000001
2020-10-02 23:00:00,5.792000000000002,5.792000000000002
2020-10-03 00:00:00,6.615,6.615
2020-10-03 01:00:00,,6.469
2020-10-03 02:00:00,,6.323
2020-10-03 03:00:00,,6.177
2020-10-03 04:00:00,,6.031
2020-10-03 05:00:00,5.885,5.885
2020-10-03 06:00:00,6.615,6.615
2020-10-03 07:00:00,,20.654000000000003
2020-10-03 08:00:00,34.693000000000005,34.693000000000005
2020-10-03 09:00:00,,22.218000000000004
2020-10-03 10:00:00,9.743,9.743
2020-10-03 11:00:00,17.587,17.587
2020-10-03 12:00:00,6.1,6.1
2020-10-03 13:00:00,10.757,10.757
2020-10-03 14:00:00,6.847,6.847
2020-10-03 15:00:00,,11.718999999999998
2020-10-03 16:00:00,16.590999999999998,16.590999999999998
2020-10-03 17:00:00,,23.936
2020-10-03 18:00:00,31.281,31.281
2020-10-03 19:00:00,33.233000000000004,33.233000000000004
2020-10-03 20:00:00,33.1,33.1
2020-10-03 21:00:00,6.1,6.1
2020-10-03 22:00:00,,6.333374999999999
2020-10-03 23:00:00,,6.56675
2020-10-04 00:00:00,,6.8001249999999995
2020-10-04 01:00:00,,7.0335
2020-10-04 02:00:00,,7.266875
2020-10-04 03:00:00,,7.500249999999999
2020-10-04 04:00:00,,7.733625
2020-10-04 05:00:00,7.967,7.967
2020-10-04 06:00:00,,7.385499999999999
2020-10-04 07:00:00,6.8039999999999985,6.8039999999999985
2020-10-04 08:00:00,,15.647499999999999
2020-10-04 09:00:00,24.491,24.491
2020-10-04 10:00:00,6.8039999999999985,6.8039999999999985
2020-10-04 11:00:00,10.142,10.142
2020-10-04 12:00:00,,9.029333333333332
2020-10-04 13:00:00,,7.916666666666666
2020-10-04 14:00:00,6.8039999999999985,6.8039999999999985
2020-10-04 15:00:00,,11.73075
2020-10-04 16:00:00,,16.657500000000002
2020-10-04 17:00:00,,21.584250000000004
2020-10-04 18:00:00,26.511000000000006,26.511000000000006
2020-10-04 19:00:00,,18.029000000000003
2020-10-04 20:00:00,9.547,9.547
2020-10-04 21:00:00,5.0710000000000015,5.0710000000000015
2020-10-04 22:00:00,6.8039999999999985,6.8039999999999985
2020-10-04 23:00:00,,10.574
2020-10-05 00:00:00,14.344,14.344
2020-10-05 01:00:00,,12.166
2020-10-05 02:00:00,9.988,9.988
2020-10-05 03:00:00,,17.216
2020-10-05 04:00:00,24.444000000000003,24.444000000000003
2020-10-05 05:00:00,50.83,50.83
2020-10-05 06:00:00,60.555,60.555
2020-10-05 07:00:00,94.291,94.291
2020-10-05 08:00:00,89.95300000000002,89.95300000000002
2020-10-05 09:00:00,41.23,41.23
2020-10-05 10:00:00,22.217,22.217
2020-10-05 11:00:00,16.172,16.172
2020-10-05 12:00:00,19.43,19.43
2020-10-05 13:00:00,23.189,23.189
2020-10-05 14:00:00,27.451,27.451
2020-10-05 15:00:00,41.50700000000001,41.50700000000001
2020-10-05 16:00:00,47.00899999999999,47.00899999999999
2020-10-05 17:00:00,13.594,13.594
2020-10-05 18:00:00,23.629,23.629
2020-10-05 19:00:00,18.214000000000002,18.214000000000002
2020-10-05 20:00:00,6.5920000000000005,6.5920000000000005
2020-10-05 21:00:00,6.155,6.155
2020-10-05 22:00:00,14.565999999999999,14.565999999999999
2020-10-05 23:00:00,,13.76
2020-10-06 00:00:00,12.954,12.954
2020-10-06 01:00:00,11.347999999999999,11.347999999999999
2020-10-06 02:00:00,,10.9125
2020-10-06 03:00:00,10.477,10.477
2020-10-06 04:00:00,12.515,12.515
2020-10-06 05:00:00,23.221,23.221
2020-10-06 06:00:00,81.705,81.705
2020-10-06 07:00:00,142.286,142.286
2020-10-06 08:00:00,136.785,136.785
2020-10-06 09:00:00,53.25099999999999,53.25099999999999
2020-10-06 10:00:00,22.278000000000002,22.278000000000002
2020-10-06 11:00:00,5.835,5.835
2020-10-06 12:00:00,16.404000000000003,16.404000000000003
2020-10-06 13:00:00,18.35,18.35
2020-10-06 14:00:00,19.027,19.027
2020-10-06 15:00:00,29.679,29.679
2020-10-06 16:00:00,22.695999999999998,22.695999999999998
2020-10-06 17:00:00,12.515,12.515
2020-10-06 18:00:00,16.947,16.947
2020-10-06 19:00:00,,16.0606
2020-10-06 20:00:00,,15.174199999999999
2020-10-06 21:00:00,,14.2878
2020-10-06 22:00:00,,13.4014
2020-10-06 23:00:00,12.515,12.515
2020-10-07 00:00:00,12.465,12.465
2020-10-07 01:00:00,,9.458
2020-10-07 02:00:00,6.4510000000000005,6.4510000000000005
2020-10-07 03:00:00,,15.623999999999999
2020-10-07 04:00:00,24.796999999999997,24.796999999999997
2020-10-07 05:00:00,55.07100000000001,55.07100000000001
2020-10-07 06:00:00,31.764,31.764
2020-10-07 07:00:00,195.241,195.241
2020-10-07 08:00:00,145.59599999999998,145.59599999999998
2020-10-07 09:00:00,24.453000000000003,24.453000000000003
2020-10-07 10:00:00,21.880000000000006,21.880000000000006
2020-10-07 11:00:00,11.692,11.692
2020-10-07 12:00:00,6.849,6.849
2020-10-07 13:00:00,24.499,24.499
2020-10-07 14:00:00,15.238,15.238
2020-10-07 15:00:00,27.713,27.713
2020-10-07 16:00:00,31.818,31.818
2020-10-07 17:00:00,37.35,37.35
2020-10-07 18:00:00,12.129,12.129
2020-10-07 19:00:00,6.747000000000001,6.747000000000001
2020-10-07 20:00:00,6.747000000000001,6.747000000000001
2020-10-07 21:00:00,8.491,8.491
2020-10-07 22:00:00,6.0139999999999985,6.0139999999999985
2020-10-07 23:00:00,,6.253333333333332
2020-10-08 00:00:00,,6.492666666666667
2020-10-08 01:00:00,6.732,6.732
2020-10-08 02:00:00,10.005,10.005
2020-10-08 03:00:00,17.797,17.797
2020-10-08 04:00:00,6.323,6.323
2020-10-08 05:00:00,43.437,43.437
2020-10-08 06:00:00,79.203,79.203
2020-10-08 07:00:00,170.61100000000005,170.61100000000005
2020-10-08 08:00:00,94.495,94.495
2020-10-08 09:00:00,52.92100000000001,52.92100000000001
2020-10-08 10:00:00,11.739,11.739
2020-10-08 11:00:00,4.832,4.832
2020-10-08 12:00:00,19.462,19.462
2020-10-08 13:00:00,6.323,6.323
2020-10-08 14:00:00,25.785,25.785
2020-10-08 15:00:00,79.03399999999998,79.03399999999998
2020-10-08 16:00:00,36.856,36.856
2020-10-08 17:00:00,5.949,5.949
2020-10-08 18:00:00,11.946,11.946
2020-10-08 19:00:00,10.622,10.622
2020-10-08 20:00:00,7.349,7.349
2020-10-08 21:00:00,18.63,18.63
2020-10-08 22:00:00,5.949,5.949
2020-10-08 23:00:00,12.646,12.646
2020-10-09 00:00:00,24.878,24.878
2020-10-09 01:00:00,4.913,4.913
2020-10-09 02:00:00,6.028,6.028
2020-10-09 03:00:00,6.4529999999999985,6.4529999999999985
2020-10-09 04:00:00,21.365,21.365
2020-10-09 05:00:00,6.4529999999999985,6.4529999999999985
2020-10-09 06:00:00,90.04599999999998,90.04599999999998
2020-10-09 07:00:00,126.65099999999998,126.65099999999998
2020-10-09 08:00:00,105.95200000000001,105.95200000000001
2020-10-09 09:00:00,85.285,85.285
2020-10-09 10:00:00,23.197,23.197
2020-10-09 11:00:00,,18.232
2020-10-09 12:00:00,13.267000000000001,13.267000000000001
2020-10-09 13:00:00,6.7810000000000015,6.7810000000000015
2020-10-09 14:00:00,18.42,18.42
2020-10-09 15:00:00,29.474000000000004,29.474000000000004
2020-10-09 16:00:00,29.65,29.65
2020-10-09 17:00:00,28.191999999999997,28.191999999999997
2020-10-09 18:00:00,28.518,28.518
2020-10-09 19:00:00,29.978,29.978
2020-10-09 20:00:00,,27.092000000000002
2020-10-09 21:00:00,,24.206000000000003
2020-10-09 22:00:00,,21.32
2020-10-09 23:00:00,,18.434
2020-10-10 00:00:00,,15.548
2020-10-10 01:00:00,,12.661999999999999
2020-10-10 02:00:00,9.776,9.776
2020-10-10 03:00:00,,13.973
2020-10-10 04:00:00,,18.17
2020-10-10 05:00:00,22.367,22.367
2020-10-10 06:00:00,14.348,14.348
2020-10-10 07:00:00,14.888,14.888
2020-10-10 08:00:00,22.663,22.663
2020-10-10 09:00:00,25.553,25.553
2020-10-10 10:00:00,10.946000000000002,10.946000000000002
2020-10-10 11:00:00,6.643,6.643
2020-10-10 12:00:00,11.92,11.92
2020-10-10 13:00:00,12.603,12.603
2020-10-10 14:00:00,12.178999999999998,12.178999999999998
2020-10-10 15:00:00,18.570999999999998,18.570999999999998
2020-10-10 16:00:00,6.942,6.942
