,n_viajes
2020-07-05 22:00:00,11.894
2020-07-05 23:00:00,
2020-07-06 00:00:00,5.287000000000001
2020-07-06 01:00:00,48.497
2020-07-06 02:00:00,10.48
2020-07-06 03:00:00,16.195999999999998
2020-07-06 04:00:00,11.59
2020-07-06 05:00:00,22.445
2020-07-06 06:00:00,10.504999999999999
2020-07-06 07:00:00,68.914
2020-07-06 08:00:00,101.462
2020-07-06 09:00:00,44.595
2020-07-06 10:00:00,15.375
2020-07-06 11:00:00,16.686
2020-07-06 12:00:00,5.89
2020-07-06 13:00:00,6.22
2020-07-06 14:00:00,24.261
2020-07-06 15:00:00,16.669
2020-07-06 16:00:00,11.382
2020-07-06 17:00:00,24.161000000000005
2020-07-06 18:00:00,15.861000000000002
2020-07-06 19:00:00,11.997
2020-07-06 20:00:00,16.669
2020-07-06 21:00:00,
2020-07-06 22:00:00,
2020-07-06 23:00:00,
2020-07-07 00:00:00,
2020-07-07 01:00:00,11.729000000000001
2020-07-07 02:00:00,5.864
2020-07-07 03:00:00,
2020-07-07 04:00:00,5.439
2020-07-07 05:00:00,5.864
2020-07-07 06:00:00,48.312000000000005
2020-07-07 07:00:00,68.89800000000001
2020-07-07 08:00:00,46.376000000000005
2020-07-07 09:00:00,29.403
2020-07-07 10:00:00,60.672000000000004
2020-07-07 11:00:00,31.6
2020-07-07 12:00:00,4.377
2020-07-07 13:00:00,11.303
2020-07-07 14:00:00,41.508
2020-07-07 15:00:00,30.202
2020-07-07 16:00:00,33.119
2020-07-07 17:00:00,15.107
2020-07-07 18:00:00,4.377
2020-07-07 19:00:00,5.291
2020-07-07 20:00:00,4.377
2020-07-07 21:00:00,
2020-07-07 22:00:00,5.864
2020-07-07 23:00:00,17.932000000000002
2020-07-08 00:00:00,
2020-07-08 01:00:00,11.89
2020-07-08 02:00:00,
2020-07-08 03:00:00,11.989999999999998
2020-07-08 04:00:00,10.847999999999999
2020-07-08 05:00:00,
2020-07-08 06:00:00,47.184000000000005
2020-07-08 07:00:00,73.85199999999999
2020-07-08 08:00:00,64.198
2020-07-08 09:00:00,32.09
2020-07-08 10:00:00,9.674
2020-07-08 11:00:00,5.856
2020-07-08 12:00:00,28.714999999999996
2020-07-08 13:00:00,4.348
2020-07-08 14:00:00,9.771999999999998
2020-07-08 15:00:00,16.573
2020-07-08 16:00:00,32.79
2020-07-08 17:00:00,27.363999999999997
2020-07-08 18:00:00,16.238
2020-07-08 19:00:00,11.89
2020-07-08 20:00:00,
2020-07-08 21:00:00,
2020-07-08 22:00:00,5.856
2020-07-08 23:00:00,
2020-07-09 00:00:00,5.386
2020-07-09 01:00:00,
2020-07-09 02:00:00,9.6
2020-07-09 03:00:00,22.089999999999996
2020-07-09 04:00:00,10.232
2020-07-09 05:00:00,35.928
2020-07-09 06:00:00,53.480999999999995
2020-07-09 07:00:00,56.306000000000004
2020-07-09 08:00:00,78.63100000000001
2020-07-09 09:00:00,45.795
2020-07-09 10:00:00,21.686999999999998
2020-07-09 11:00:00,5.945
2020-07-09 12:00:00,34.877
2020-07-09 13:00:00,10.232
2020-07-09 14:00:00,10.232
2020-07-09 15:00:00,43.882000000000005
2020-07-09 16:00:00,28.384
2020-07-09 17:00:00,16.948
2020-07-09 18:00:00,4.944
2020-07-09 19:00:00,11.984
2020-07-09 20:00:00,4.287
2020-07-09 21:00:00,11.352
2020-07-09 22:00:00,
2020-07-09 23:00:00,5.18
2020-07-10 00:00:00,5.975
2020-07-10 01:00:00,11.356
2020-07-10 02:00:00,11.379999999999999
2020-07-10 03:00:00,6.654
2020-07-10 04:00:00,22.003
2020-07-10 05:00:00,13.963999999999999
2020-07-10 06:00:00,45.749
2020-07-10 07:00:00,92.468
2020-07-10 08:00:00,74.45
2020-07-10 09:00:00,22.299999999999997
2020-07-10 10:00:00,20.568
2020-07-10 11:00:00,5.678
2020-07-10 12:00:00,18.497
2020-07-10 13:00:00,5.377999999999999
2020-07-10 14:00:00,38.0
2020-07-10 15:00:00,40.159000000000006
2020-07-10 16:00:00,30.331
2020-07-10 17:00:00,5.377999999999999
2020-07-10 18:00:00,11.599
2020-07-10 19:00:00,11.896
2020-07-10 20:00:00,15.892
2020-07-10 21:00:00,
2020-07-10 22:00:00,13.751
2020-07-10 23:00:00,
2020-07-11 00:00:00,4.359
2020-07-11 01:00:00,
2020-07-11 02:00:00,
2020-07-11 03:00:00,
2020-07-11 04:00:00,5.765
2020-07-11 05:00:00,5.765
2020-07-11 06:00:00,
2020-07-11 07:00:00,8.937000000000001
2020-07-11 08:00:00,17.835
2020-07-11 09:00:00,17.128
2020-07-11 10:00:00,10.123999999999999
2020-07-11 11:00:00,11.258
2020-07-11 12:00:00,10.394
2020-07-11 13:00:00,
2020-07-11 14:00:00,5.492999999999999
2020-07-11 15:00:00,5.492999999999999
2020-07-11 16:00:00,11.258
2020-07-11 17:00:00,6.15
2020-07-11 18:00:00,
2020-07-11 19:00:00,11.527999999999999
2020-07-11 20:00:00,6.035
2020-07-11 21:00:00,6.035
2020-07-11 22:00:00,
2020-07-11 23:00:00,
2020-07-12 00:00:00,
2020-07-12 01:00:00,7.159
2020-07-12 02:00:00,
2020-07-12 03:00:00,
2020-07-12 04:00:00,
2020-07-12 05:00:00,
2020-07-12 06:00:00,5.695
2020-07-12 07:00:00,5.695
2020-07-12 08:00:00,
2020-07-12 09:00:00,
2020-07-12 10:00:00,
2020-07-12 11:00:00,5.53
2020-07-12 12:00:00,4.578
2020-07-12 13:00:00,5.695
2020-07-12 14:00:00,5.695
2020-07-12 15:00:00,
2020-07-12 16:00:00,
2020-07-12 17:00:00,
2020-07-12 18:00:00,6.316
2020-07-12 19:00:00,5.986000000000001
2020-07-12 20:00:00,24.799
2020-07-12 21:00:00,5.986000000000001
2020-07-12 22:00:00,
2020-07-12 23:00:00,
2020-07-13 00:00:00,
2020-07-13 01:00:00,
2020-07-13 02:00:00,
2020-07-13 03:00:00,
2020-07-13 04:00:00,
2020-07-13 05:00:00,22.519000000000002
2020-07-13 06:00:00,24.629
2020-07-13 07:00:00,97.238
2020-07-13 08:00:00,77.06599999999999
2020-07-13 09:00:00,49.696
2020-07-13 10:00:00,28.322
2020-07-13 11:00:00,
2020-07-13 12:00:00,10.077
2020-07-13 13:00:00,9.271
2020-07-13 14:00:00,31.232
2020-07-13 15:00:00,14.459
2020-07-13 16:00:00,20.154999999999998
2020-07-13 17:00:00,9.338000000000001
2020-07-13 18:00:00,
2020-07-13 19:00:00,10.077
2020-07-13 20:00:00,11.390999999999998
2020-07-13 21:00:00,10.419
2020-07-13 22:00:00,5.695
2020-07-13 23:00:00,
2020-07-14 00:00:00,
2020-07-14 01:00:00,5.939
2020-07-14 02:00:00,8.256
2020-07-14 03:00:00,
2020-07-14 04:00:00,32.044
2020-07-14 05:00:00,36.932
2020-07-14 06:00:00,42.744
2020-07-14 07:00:00,124.233
2020-07-14 08:00:00,77.894
2020-07-14 09:00:00,39.298
2020-07-14 10:00:00,29.819999999999997
2020-07-14 11:00:00,
2020-07-14 12:00:00,19.455
2020-07-14 13:00:00,
2020-07-14 14:00:00,16.125
2020-07-14 15:00:00,42.077
2020-07-14 16:00:00,34.403999999999996
2020-07-14 17:00:00,25.0
2020-07-14 18:00:00,11.003
2020-07-14 19:00:00,16.753
2020-07-14 20:00:00,13.548
2020-07-14 21:00:00,
2020-07-14 22:00:00,5.34
2020-07-14 23:00:00,5.662999999999999
2020-07-15 00:00:00,
2020-07-15 01:00:00,25.658
2020-07-15 02:00:00,16.872999999999998
2020-07-15 03:00:00,24.308000000000003
2020-07-15 04:00:00,12.534000000000002
2020-07-15 05:00:00,16.899
2020-07-15 06:00:00,10.271999999999998
2020-07-15 07:00:00,77.20700000000001
2020-07-15 08:00:00,44.52
2020-07-15 09:00:00,49.621
2020-07-15 10:00:00,6.167000000000001
2020-07-15 11:00:00,5.8870000000000005
2020-07-15 12:00:00,12.732999999999999
2020-07-15 13:00:00,24.905
2020-07-15 14:00:00,10.851
2020-07-15 15:00:00,12.054000000000002
2020-07-15 16:00:00,35.587
2020-07-15 17:00:00,59.84
2020-07-15 18:00:00,6.167000000000001
2020-07-15 19:00:00,11.475
2020-07-15 20:00:00,24.961
2020-07-15 21:00:00,
2020-07-15 22:00:00,
2020-07-15 23:00:00,
2020-07-16 00:00:00,
2020-07-16 01:00:00,
2020-07-16 02:00:00,28.595999999999997
2020-07-16 03:00:00,5.935
2020-07-16 04:00:00,23.61
2020-07-16 05:00:00,18.680999999999997
2020-07-16 06:00:00,48.508
2020-07-16 07:00:00,72.73599999999999
2020-07-16 08:00:00,100.923
2020-07-16 09:00:00,37.424
2020-07-16 10:00:00,24.587
2020-07-16 11:00:00,5.935
2020-07-16 12:00:00,4.596
2020-07-16 13:00:00,15.77
2020-07-16 14:00:00,33.803
2020-07-16 15:00:00,27.049999999999997
2020-07-16 16:00:00,43.094
2020-07-16 17:00:00,29.784
2020-07-16 18:00:00,21.621
2020-07-16 19:00:00,21.28
2020-07-16 20:00:00,18.576999999999998
2020-07-16 21:00:00,5.935
2020-07-16 22:00:00,5.697
2020-07-16 23:00:00,
2020-07-17 00:00:00,6.932
2020-07-17 01:00:00,
2020-07-17 02:00:00,
2020-07-17 03:00:00,32.065000000000005
2020-07-17 04:00:00,5.584
2020-07-17 05:00:00,7.507999999999999
2020-07-17 06:00:00,51.871
2020-07-17 07:00:00,97.87700000000001
2020-07-17 08:00:00,90.91199999999999
2020-07-17 09:00:00,63.745
2020-07-17 10:00:00,29.325000000000003
2020-07-17 11:00:00,5.8629999999999995
2020-07-17 12:00:00,11.725999999999999
2020-07-17 13:00:00,4.523
2020-07-17 14:00:00,9.885
2020-07-17 15:00:00,46.001
2020-07-17 16:00:00,45.349
2020-07-17 17:00:00,23.448999999999998
2020-07-17 18:00:00,48.299
2020-07-17 19:00:00,17.31
2020-07-17 20:00:00,5.584
2020-07-17 21:00:00,5.8629999999999995
2020-07-17 22:00:00,6.303999999999999
2020-07-17 23:00:00,
2020-07-18 00:00:00,6.547999999999999
2020-07-18 01:00:00,10.929
2020-07-18 02:00:00,
2020-07-18 03:00:00,
2020-07-18 04:00:00,4.5569999999999995
2020-07-18 05:00:00,
2020-07-18 06:00:00,18.116
2020-07-18 07:00:00,4.5569999999999995
2020-07-18 08:00:00,36.94199999999999
2020-07-18 09:00:00,32.889
2020-07-18 10:00:00,16.819000000000003
2020-07-18 11:00:00,12.138000000000002
2020-07-18 12:00:00,24.261
2020-07-18 13:00:00,
2020-07-18 14:00:00,6.547999999999999
2020-07-18 15:00:00,5.6770000000000005
2020-07-18 16:00:00,
2020-07-18 17:00:00,11.782
2020-07-18 18:00:00,5.6770000000000005
2020-07-18 19:00:00,6.247000000000001
2020-07-18 20:00:00,5.465
2020-07-18 21:00:00,5.6770000000000005
2020-07-18 22:00:00,
2020-07-18 23:00:00,
2020-07-19 00:00:00,
2020-07-19 01:00:00,
2020-07-19 02:00:00,
2020-07-19 03:00:00,
2020-07-19 04:00:00,
2020-07-19 05:00:00,
2020-07-19 06:00:00,
2020-07-19 07:00:00,
2020-07-19 08:00:00,
2020-07-19 09:00:00,5.608
2020-07-19 10:00:00,23.117
2020-07-19 11:00:00,5.608
2020-07-19 12:00:00,7.242000000000001
2020-07-19 13:00:00,17.894000000000002
2020-07-19 14:00:00,
2020-07-19 15:00:00,
2020-07-19 16:00:00,7.242000000000001
2020-07-19 17:00:00,5.812
2020-07-19 18:00:00,6.031000000000001
2020-07-19 19:00:00,
2020-07-19 20:00:00,6.031000000000001
2020-07-19 21:00:00,6.031000000000001
2020-07-19 22:00:00,12.403000000000002
2020-07-19 23:00:00,
2020-07-20 00:00:00,
2020-07-20 01:00:00,4.24
2020-07-20 02:00:00,
2020-07-20 03:00:00,
2020-07-20 04:00:00,20.652
2020-07-20 05:00:00,17.419999999999998
2020-07-20 06:00:00,49.018
2020-07-20 07:00:00,122.508
2020-07-20 08:00:00,75.211
2020-07-20 09:00:00,33.426
2020-07-20 10:00:00,11.033
2020-07-20 11:00:00,27.363999999999997
2020-07-20 12:00:00,15.866
2020-07-20 13:00:00,5.63
2020-07-20 14:00:00,23.803
2020-07-20 15:00:00,35.338
2020-07-20 16:00:00,43.45
2020-07-20 17:00:00,12.104
2020-07-20 18:00:00,6.209
2020-07-20 19:00:00,5.63
2020-07-20 20:00:00,5.63
2020-07-20 21:00:00,
2020-07-20 22:00:00,5.63
2020-07-20 23:00:00,6.209
2020-07-21 00:00:00,7.335
2020-07-21 01:00:00,
2020-07-21 02:00:00,10.791
2020-07-21 03:00:00,
2020-07-21 04:00:00,12.111
2020-07-21 05:00:00,
2020-07-21 06:00:00,21.055
2020-07-21 07:00:00,123.894
2020-07-21 08:00:00,73.33
2020-07-21 09:00:00,39.422
2020-07-21 10:00:00,14.414000000000001
2020-07-21 11:00:00,9.933
2020-07-21 12:00:00,11.352
2020-07-21 13:00:00,11.352
2020-07-21 14:00:00,22.567
2020-07-21 15:00:00,16.691
2020-07-21 16:00:00,4.257
2020-07-21 17:00:00,12.59
2020-07-21 18:00:00,6.981
2020-07-21 19:00:00,23.098000000000003
2020-07-21 20:00:00,
2020-07-21 21:00:00,
2020-07-21 22:00:00,
2020-07-21 23:00:00,6.211
2020-07-22 00:00:00,10.73
2020-07-22 01:00:00,
2020-07-22 02:00:00,4.383
2020-07-22 03:00:00,11.225999999999999
2020-07-22 04:00:00,10.172
2020-07-22 05:00:00,23.485000000000003
2020-07-22 06:00:00,88.67
2020-07-22 07:00:00,103.969
2020-07-22 08:00:00,76.91599999999998
2020-07-22 09:00:00,61.501
2020-07-22 10:00:00,4.383
2020-07-22 11:00:00,5.789
2020-07-22 12:00:00,13.572
2020-07-22 13:00:00,5.437
2020-07-22 14:00:00,10.874
2020-07-22 15:00:00,39.459
2020-07-22 16:00:00,20.269
2020-07-22 17:00:00,21.214000000000002
2020-07-22 18:00:00,15.922
2020-07-22 19:00:00,5.437
2020-07-22 20:00:00,
2020-07-22 21:00:00,12.136
2020-07-22 22:00:00,7.211
2020-07-22 23:00:00,5.437
2020-07-23 00:00:00,
2020-07-23 01:00:00,
2020-07-23 02:00:00,
2020-07-23 03:00:00,
2020-07-23 04:00:00,
2020-07-23 05:00:00,18.392999999999997
2020-07-23 06:00:00,54.214
2020-07-23 07:00:00,82.11
2020-07-23 08:00:00,104.834
2020-07-23 09:00:00,32.876
2020-07-23 10:00:00,44.459999999999994
2020-07-23 11:00:00,5.614
2020-07-23 12:00:00,11.379
2020-07-23 13:00:00,
2020-07-23 14:00:00,
2020-07-23 15:00:00,16.257
2020-07-23 16:00:00,33.417
2020-07-23 17:00:00,50.057
2020-07-23 18:00:00,
2020-07-23 19:00:00,
2020-07-23 20:00:00,11.445
2020-07-23 21:00:00,
2020-07-23 22:00:00,5.831
2020-07-23 23:00:00,
2020-07-24 00:00:00,5.392
2020-07-24 01:00:00,
2020-07-24 02:00:00,6.025
2020-07-24 03:00:00,6.025
2020-07-24 04:00:00,11.341999999999999
2020-07-24 05:00:00,21.989
2020-07-24 06:00:00,70.025
2020-07-24 07:00:00,45.68
2020-07-24 08:00:00,88.333
2020-07-24 09:00:00,42.981
2020-07-24 10:00:00,4.393
2020-07-24 11:00:00,5.797999999999999
2020-07-24 12:00:00,5.392
2020-07-24 13:00:00,12.575999999999999
2020-07-24 14:00:00,16.524
2020-07-24 15:00:00,6.778
2020-07-24 16:00:00,12.245999999999999
2020-07-24 17:00:00,25.368
2020-07-24 18:00:00,10.418
2020-07-24 19:00:00,17.442
2020-07-24 20:00:00,22.217999999999996
2020-07-24 21:00:00,
2020-07-24 22:00:00,
2020-07-24 23:00:00,
2020-07-25 00:00:00,
2020-07-25 01:00:00,
2020-07-25 02:00:00,
2020-07-25 03:00:00,
2020-07-25 04:00:00,
2020-07-25 05:00:00,
2020-07-25 06:00:00,4.574
2020-07-25 07:00:00,10.847999999999999
2020-07-25 08:00:00,18.305999999999997
2020-07-25 09:00:00,35.155
2020-07-25 10:00:00,10.177
2020-07-25 11:00:00,5.537000000000001
2020-07-25 12:00:00,32.346
2020-07-25 13:00:00,18.02
2020-07-25 14:00:00,16.451
2020-07-25 15:00:00,
2020-07-25 16:00:00,
2020-07-25 17:00:00,6.665
2020-07-25 18:00:00,
2020-07-25 19:00:00,4.7669999999999995
2020-07-25 20:00:00,6.037999999999999
2020-07-25 21:00:00,
2020-07-25 22:00:00,12.312
2020-07-25 23:00:00,
2020-07-26 00:00:00,5.8420000000000005
2020-07-26 01:00:00,
2020-07-26 02:00:00,
2020-07-26 03:00:00,13.516000000000002
2020-07-26 04:00:00,
2020-07-26 05:00:00,
2020-07-26 06:00:00,
2020-07-26 07:00:00,
2020-07-26 08:00:00,
2020-07-26 09:00:00,
2020-07-26 10:00:00,
2020-07-26 11:00:00,11.997
2020-07-26 12:00:00,5.63
2020-07-26 13:00:00,6.155
2020-07-26 14:00:00,5.8420000000000005
2020-07-26 15:00:00,
2020-07-26 16:00:00,
2020-07-26 17:00:00,7.815
2020-07-26 18:00:00,6.516
2020-07-26 19:00:00,11.997
2020-07-26 20:00:00,
2020-07-26 21:00:00,
2020-07-26 22:00:00,
2020-07-26 23:00:00,
2020-07-27 00:00:00,37.569
2020-07-27 01:00:00,
2020-07-27 02:00:00,12.898
2020-07-27 03:00:00,6.271
2020-07-27 04:00:00,
2020-07-27 05:00:00,7.796
2020-07-27 06:00:00,26.709000000000003
2020-07-27 07:00:00,109.67
2020-07-27 08:00:00,99.979
2020-07-27 09:00:00,54.62500000000001
2020-07-27 10:00:00,11.811
2020-07-27 11:00:00,16.273000000000003
2020-07-27 12:00:00,5.9
2020-07-27 13:00:00,4.541
2020-07-27 14:00:00,13.31
2020-07-27 15:00:00,21.68
2020-07-27 16:00:00,17.439
2020-07-27 17:00:00,10.441
2020-07-27 18:00:00,36.841
2020-07-27 19:00:00,
2020-07-27 20:00:00,12.171
2020-07-27 21:00:00,5.9
2020-07-27 22:00:00,5.539
2020-07-27 23:00:00,5.539
2020-07-28 00:00:00,
2020-07-28 01:00:00,
2020-07-28 02:00:00,
2020-07-28 03:00:00,6.192
2020-07-28 04:00:00,20.228
2020-07-28 05:00:00,24.368000000000002
2020-07-28 06:00:00,56.22
2020-07-28 07:00:00,84.71100000000001
2020-07-28 08:00:00,98.505
2020-07-28 09:00:00,75.45100000000001
2020-07-28 10:00:00,18.423000000000002
2020-07-28 11:00:00,4.418
2020-07-28 12:00:00,6.35
2020-07-28 13:00:00,12.242
2020-07-28 14:00:00,12.365
2020-07-28 15:00:00,29.791
2020-07-28 16:00:00,12.017
2020-07-28 17:00:00,23.694000000000003
2020-07-28 18:00:00,5.825
2020-07-28 19:00:00,10.777000000000001
2020-07-28 20:00:00,
2020-07-28 21:00:00,23.009999999999998
2020-07-28 22:00:00,5.45
2020-07-28 23:00:00,5.327000000000001
2020-07-29 00:00:00,11.596999999999998
2020-07-29 01:00:00,6.045
2020-07-29 02:00:00,
2020-07-29 03:00:00,
2020-07-29 04:00:00,9.754999999999999
2020-07-29 05:00:00,5.47
2020-07-29 06:00:00,29.661
2020-07-29 07:00:00,46.937
2020-07-29 08:00:00,93.29400000000001
2020-07-29 09:00:00,29.271
2020-07-29 10:00:00,12.517999999999999
2020-07-29 11:00:00,
2020-07-29 12:00:00,22.272999999999996
2020-07-29 13:00:00,11.317
2020-07-29 14:00:00,4.417
2020-07-29 15:00:00,18.721
2020-07-29 16:00:00,10.264
2020-07-29 17:00:00,19.106
2020-07-29 18:00:00,
2020-07-29 19:00:00,17.708999999999996
2020-07-29 20:00:00,23.012
2020-07-29 21:00:00,17.840999999999998
2020-07-29 22:00:00,
2020-07-29 23:00:00,5.47
2020-07-30 00:00:00,17.213
2020-07-30 01:00:00,
2020-07-30 02:00:00,
2020-07-30 03:00:00,6.95
2020-07-30 04:00:00,5.329
2020-07-30 05:00:00,9.718
2020-07-30 06:00:00,72.125
2020-07-30 07:00:00,90.93100000000001
2020-07-30 08:00:00,41.729
2020-07-30 09:00:00,43.766999999999996
2020-07-30 10:00:00,6.289
2020-07-30 11:00:00,5.462000000000001
2020-07-30 12:00:00,11.143
2020-07-30 13:00:00,
2020-07-30 14:00:00,16.491999999999997
2020-07-30 15:00:00,21.175
2020-07-30 16:00:00,19.569
2020-07-30 17:00:00,18.103
2020-07-30 18:00:00,
2020-07-30 19:00:00,9.850999999999999
2020-07-30 20:00:00,4.388999999999999
2020-07-30 21:00:00,6.236000000000001
2020-07-30 22:00:00,
2020-07-30 23:00:00,5.462000000000001
2020-07-31 00:00:00,6.228
2020-07-31 01:00:00,10.937999999999999
2020-07-31 02:00:00,11.806000000000001
2020-07-31 03:00:00,
2020-07-31 04:00:00,5.468999999999999
2020-07-31 05:00:00,24.214
2020-07-31 06:00:00,76.148
2020-07-31 07:00:00,103.59500000000001
2020-07-31 08:00:00,36.526999999999994
2020-07-31 09:00:00,38.301
2020-07-31 10:00:00,22.971
2020-07-31 11:00:00,5.364
2020-07-31 12:00:00,
2020-07-31 13:00:00,12.373
2020-07-31 14:00:00,12.243000000000002
2020-07-31 15:00:00,35.364
2020-07-31 16:00:00,30.277
2020-07-31 17:00:00,20.078
2020-07-31 18:00:00,10.364
2020-07-31 19:00:00,
2020-07-31 20:00:00,10.937999999999999
2020-07-31 21:00:00,
2020-07-31 22:00:00,
2020-07-31 23:00:00,
