,n_viajes_old,n_viajes
2020-07-05 17:00:00,99.359,99.359
2020-07-05 18:00:00,140.65699999999998,140.65699999999998
2020-07-05 19:00:00,157.03,157.03
2020-07-05 20:00:00,205.582,205.582
2020-07-05 21:00:00,155.875,155.875
2020-07-05 22:00:00,156.283,156.283
2020-07-05 23:00:00,90.569,90.569
2020-07-06 00:00:00,48.438,48.438
2020-07-06 01:00:00,134.86,134.86
2020-07-06 02:00:00,32.503,32.503
2020-07-06 03:00:00,19.758000000000006,19.758000000000006
2020-07-06 04:00:00,39.07,39.07
2020-07-06 05:00:00,26.675,26.675
2020-07-06 06:00:00,75.32600000000002,75.32600000000002
2020-07-06 07:00:00,45.464,45.464
2020-07-06 08:00:00,89.522,89.522
2020-07-06 09:00:00,153.361,153.361
2020-07-06 10:00:00,227.239,227.239
2020-07-06 11:00:00,357.49199999999996,357.49199999999996
2020-07-06 12:00:00,487.65999999999985,487.65999999999985
2020-07-06 13:00:00,727.9730000000002,727.9730000000002
2020-07-06 14:00:00,613.789,613.789
2020-07-06 15:00:00,532.2480000000002,532.2480000000002
2020-07-06 16:00:00,271.216,271.216
2020-07-06 17:00:00,246.877,246.877
2020-07-06 18:00:00,553.326,553.326
2020-07-06 19:00:00,603.256,603.256
2020-07-06 20:00:00,669.123,669.123
2020-07-06 21:00:00,344.24100000000016,344.24100000000016
2020-07-06 22:00:00,371.585,371.585
2020-07-06 23:00:00,65.515,65.515
2020-07-07 00:00:00,59.772,59.772
2020-07-07 01:00:00,32.226,32.226
2020-07-07 02:00:00,54.312,54.312
2020-07-07 03:00:00,16.511,16.511
2020-07-07 04:00:00,36.876999999999995,36.876999999999995
2020-07-07 05:00:00,32.816,32.816
2020-07-07 06:00:00,26.244,26.244
2020-07-07 07:00:00,30.090999999999998,30.090999999999998
2020-07-07 08:00:00,134.189,134.189
2020-07-07 09:00:00,116.62799999999999,116.62799999999999
2020-07-07 10:00:00,248.978,248.978
2020-07-07 11:00:00,374.02600000000007,374.02600000000007
2020-07-07 12:00:00,516.3979999999998,516.3979999999998
2020-07-07 13:00:00,642.3700000000001,642.3700000000001
2020-07-07 14:00:00,783.9520000000001,783.9520000000001
2020-07-07 15:00:00,423.19099999999986,423.19099999999986
2020-07-07 16:00:00,286.2120000000001,286.2120000000001
2020-07-07 17:00:00,368.8130000000001,368.8130000000001
2020-07-07 18:00:00,649.9019999999998,649.9019999999998
2020-07-07 19:00:00,520.7779999999998,520.7779999999998
2020-07-07 20:00:00,595.9680000000002,595.9680000000002
2020-07-07 21:00:00,442.4740000000001,442.4740000000001
2020-07-07 22:00:00,202.06000000000003,202.06000000000003
2020-07-07 23:00:00,154.97699999999998,154.97699999999998
2020-07-08 00:00:00,114.04399999999998,114.04399999999998
2020-07-08 01:00:00,47.18299999999999,47.18299999999999
2020-07-08 02:00:00,24.134,24.134
2020-07-08 03:00:00,,19.214
2020-07-08 04:00:00,14.294,14.294
2020-07-08 05:00:00,45.456,45.456
