,n_viajes
2020-09-15 00:00:00,
2020-09-15 01:00:00,
2020-09-15 02:00:00,
2020-09-15 03:00:00,7.905
2020-09-15 04:00:00,
2020-09-15 05:00:00,12.602
2020-09-15 06:00:00,5.87
2020-09-15 07:00:00,22.634
2020-09-15 08:00:00,4.7989999999999995
2020-09-15 09:00:00,11.74
2020-09-15 10:00:00,
2020-09-15 11:00:00,6.662000000000001
2020-09-15 12:00:00,16.563
2020-09-15 13:00:00,7.172000000000001
2020-09-15 14:00:00,23.121000000000002
2020-09-15 15:00:00,8.65
2020-09-15 16:00:00,18.831000000000003
2020-09-15 17:00:00,21.837000000000003
2020-09-15 18:00:00,17.92
2020-09-15 19:00:00,
2020-09-15 20:00:00,12.634
2020-09-15 21:00:00,13.324000000000002
2020-09-15 22:00:00,6.47
2020-09-15 23:00:00,6.162000000000001
2020-09-16 00:00:00,
2020-09-16 01:00:00,10.619000000000002
2020-09-16 02:00:00,
2020-09-16 03:00:00,
2020-09-16 04:00:00,18.281
2020-09-16 05:00:00,
2020-09-16 06:00:00,29.964000000000002
2020-09-16 07:00:00,43.480000000000004
2020-09-16 08:00:00,38.105999999999995
2020-09-16 09:00:00,51.907000000000004
2020-09-16 10:00:00,21.187
2020-09-16 11:00:00,8.862
2020-09-16 12:00:00,
2020-09-16 13:00:00,6.6339999999999995
2020-09-16 14:00:00,15.424
2020-09-16 15:00:00,10.963999999999999
2020-09-16 16:00:00,17.475
2020-09-16 17:00:00,11.642999999999999
2020-09-16 18:00:00,13.126000000000001
2020-09-16 19:00:00,26.681
2020-09-16 20:00:00,6.157
2020-09-16 21:00:00,10.142000000000001
2020-09-16 22:00:00,
2020-09-16 23:00:00,
2020-09-17 00:00:00,
2020-09-17 01:00:00,4.527
2020-09-17 02:00:00,5.877000000000001
2020-09-17 03:00:00,
2020-09-17 04:00:00,5.877000000000001
2020-09-17 05:00:00,27.876
2020-09-17 06:00:00,23.116
2020-09-17 07:00:00,101.00999999999999
2020-09-17 08:00:00,76.405
2020-09-17 09:00:00,17.439999999999998
2020-09-17 10:00:00,9.246
2020-09-17 11:00:00,5.641
2020-09-17 12:00:00,17.72
2020-09-17 13:00:00,6.097
2020-09-17 14:00:00,48.085
2020-09-17 15:00:00,33.854
2020-09-17 16:00:00,11.413
2020-09-17 17:00:00,9.78
2020-09-17 18:00:00,
2020-09-17 19:00:00,10.495999999999999
2020-09-17 20:00:00,
2020-09-17 21:00:00,6.438
2020-09-17 22:00:00,
2020-09-17 23:00:00,
2020-09-18 00:00:00,
2020-09-18 01:00:00,
2020-09-18 02:00:00,9.83
2020-09-18 03:00:00,
2020-09-18 04:00:00,8.547
2020-09-18 05:00:00,8.465
2020-09-18 06:00:00,35.23
2020-09-18 07:00:00,135.8
2020-09-18 08:00:00,38.476
2020-09-18 09:00:00,22.514000000000003
2020-09-18 10:00:00,6.932
2020-09-18 11:00:00,18.18
2020-09-18 12:00:00,
2020-09-18 13:00:00,16.294
2020-09-18 14:00:00,38.169
2020-09-18 15:00:00,6.582999999999999
2020-09-18 16:00:00,29.672000000000004
2020-09-18 17:00:00,10.348
2020-09-18 18:00:00,
2020-09-18 19:00:00,6.932
2020-09-18 20:00:00,5.829
2020-09-18 21:00:00,16.38
2020-09-18 22:00:00,
2020-09-18 23:00:00,
2020-09-19 00:00:00,8.396
2020-09-19 01:00:00,
2020-09-19 02:00:00,
2020-09-19 03:00:00,
2020-09-19 04:00:00,
2020-09-19 05:00:00,
2020-09-19 06:00:00,9.158
2020-09-19 07:00:00,11.905999999999999
2020-09-19 08:00:00,
2020-09-19 09:00:00,5.952999999999999
2020-09-19 10:00:00,
2020-09-19 11:00:00,25.333999999999996
2020-09-19 12:00:00,5.952999999999999
2020-09-19 13:00:00,24.114
2020-09-19 14:00:00,
2020-09-19 15:00:00,6.297999999999999
2020-09-19 16:00:00,11.314
2020-09-19 17:00:00,23.698999999999998
2020-09-19 18:00:00,16.017
2020-09-19 19:00:00,21.823999999999998
2020-09-19 20:00:00,8.396
2020-09-19 21:00:00,
2020-09-19 22:00:00,
2020-09-19 23:00:00,
2020-09-20 00:00:00,
2020-09-20 01:00:00,
2020-09-20 02:00:00,
2020-09-20 03:00:00,
2020-09-20 04:00:00,
2020-09-20 05:00:00,6.0329999999999995
2020-09-20 06:00:00,
2020-09-20 07:00:00,8.672
2020-09-20 08:00:00,
2020-09-20 09:00:00,7.928
2020-09-20 10:00:00,22.646
2020-09-20 11:00:00,7.041
2020-09-20 12:00:00,6.104
2020-09-20 13:00:00,
2020-09-20 14:00:00,
2020-09-20 15:00:00,10.640999999999998
2020-09-20 16:00:00,7.18
2020-09-20 17:00:00,10.972999999999999
2020-09-20 18:00:00,20.497
2020-09-20 19:00:00,26.426000000000002
