,n_viajes
2020-07-01 00:00:00,140.109
2020-07-01 01:00:00,17.337999999999997
2020-07-01 02:00:00,19.644
2020-07-01 03:00:00,23.384
2020-07-01 04:00:00,39.684000000000005
2020-07-01 05:00:00,54.636
2020-07-01 06:00:00,27.148999999999997
2020-07-01 07:00:00,48.269999999999996
2020-07-01 08:00:00,105.09900000000002
2020-07-01 09:00:00,149.717
2020-07-01 10:00:00,257.836
2020-07-01 11:00:00,416.717
2020-07-01 12:00:00,578.376
2020-07-01 13:00:00,685.227
2020-07-01 14:00:00,652.7460000000001
2020-07-01 15:00:00,483.9119999999999
2020-07-01 16:00:00,314.71899999999994
2020-07-01 17:00:00,324.468
2020-07-01 18:00:00,510.955
2020-07-01 19:00:00,497.3080000000001
2020-07-01 20:00:00,658.3759999999997
2020-07-01 21:00:00,455.7429999999999
2020-07-01 22:00:00,238.97000000000003
2020-07-01 23:00:00,145.90099999999998
2020-07-02 00:00:00,74.44500000000001
2020-07-02 01:00:00,75.327
2020-07-02 02:00:00,56.374
2020-07-02 03:00:00,21.579
2020-07-02 04:00:00,69.574
2020-07-02 05:00:00,18.569
2020-07-02 06:00:00,64.83800000000001
2020-07-02 07:00:00,61.165000000000006
2020-07-02 08:00:00,55.773999999999994
2020-07-02 09:00:00,142.19
2020-07-02 10:00:00,275.99299999999994
2020-07-02 11:00:00,376.722
2020-07-02 12:00:00,658.1770000000001
2020-07-02 13:00:00,801.08
2020-07-02 14:00:00,904.0959999999998
2020-07-02 15:00:00,573.1089999999999
2020-07-02 16:00:00,273.405
2020-07-02 17:00:00,419.134
2020-07-02 18:00:00,415.74899999999997
2020-07-02 19:00:00,520.835
2020-07-02 20:00:00,571.33
2020-07-02 21:00:00,631.489
2020-07-02 22:00:00,272.968
2020-07-02 23:00:00,99.94800000000001
2020-07-03 00:00:00,136.03699999999998
2020-07-03 01:00:00,61.166000000000004
2020-07-03 02:00:00,24.019
2020-07-03 03:00:00,48.776999999999994
2020-07-03 04:00:00,37.757999999999996
2020-07-03 05:00:00,45.88999999999999
2020-07-03 06:00:00,45.144000000000005
2020-07-03 07:00:00,78.75000000000001
2020-07-03 08:00:00,102.744
2020-07-03 09:00:00,146.032
2020-07-03 10:00:00,354.0919999999999
2020-07-03 11:00:00,437.22099999999995
2020-07-03 12:00:00,436.08
2020-07-03 13:00:00,707.6180000000002
2020-07-03 14:00:00,714.5630000000001
2020-07-03 15:00:00,403.647
2020-07-03 16:00:00,197.744
2020-07-03 17:00:00,226.81699999999998
2020-07-03 18:00:00,330.63199999999995
2020-07-03 19:00:00,380.21099999999996
2020-07-03 20:00:00,499.0069999999999
2020-07-03 21:00:00,422.78299999999984
2020-07-03 22:00:00,209.676
2020-07-03 23:00:00,74.132
2020-07-04 00:00:00,145.986
2020-07-04 01:00:00,110.334
2020-07-04 02:00:00,101.113
2020-07-04 03:00:00,125.32000000000001
2020-07-04 04:00:00,59.0
2020-07-04 05:00:00,46.097
2020-07-04 06:00:00,65.335
2020-07-04 07:00:00,28.957
2020-07-04 08:00:00,27.701
2020-07-04 09:00:00,69.54500000000002
2020-07-04 10:00:00,63.955
2020-07-04 11:00:00,161.591
2020-07-04 12:00:00,266.35900000000004
2020-07-04 13:00:00,172.01500000000001
2020-07-04 14:00:00,231.463
2020-07-04 15:00:00,199.507
2020-07-04 16:00:00,123.144
2020-07-04 17:00:00,121.476
2020-07-04 18:00:00,235.55899999999997
2020-07-04 19:00:00,186.883
2020-07-04 20:00:00,114.842
2020-07-04 21:00:00,293.60699999999997
2020-07-04 22:00:00,293.71000000000004
2020-07-04 23:00:00,167.08900000000003
2020-07-05 00:00:00,179.658
2020-07-05 01:00:00,199.23099999999997
2020-07-05 02:00:00,95.594
2020-07-05 03:00:00,125.12299999999999
2020-07-05 04:00:00,59.88799999999999
2020-07-05 05:00:00,91.784
2020-07-05 06:00:00,86.226
2020-07-05 07:00:00,47.923
2020-07-05 08:00:00,56.245000000000005
2020-07-05 09:00:00,59.879
2020-07-05 10:00:00,94.925
2020-07-05 11:00:00,82.38799999999999
2020-07-05 12:00:00,86.41600000000001
2020-07-05 13:00:00,78.08200000000001
2020-07-05 14:00:00,189.216
2020-07-05 15:00:00,89.31400000000002
2020-07-05 16:00:00,66.187
2020-07-05 17:00:00,99.359
2020-07-05 18:00:00,140.65699999999998
2020-07-05 19:00:00,157.03
2020-07-05 20:00:00,205.582
2020-07-05 21:00:00,155.875
2020-07-05 22:00:00,156.283
2020-07-05 23:00:00,90.569
2020-07-06 00:00:00,48.437999999999995
2020-07-06 01:00:00,134.86
2020-07-06 02:00:00,32.503
2020-07-06 03:00:00,19.758000000000003
2020-07-06 04:00:00,39.07
2020-07-06 05:00:00,26.674999999999997
2020-07-06 06:00:00,75.32600000000001
2020-07-06 07:00:00,45.464
2020-07-06 08:00:00,89.522
2020-07-06 09:00:00,153.361
2020-07-06 10:00:00,227.23899999999998
2020-07-06 11:00:00,357.492
2020-07-06 12:00:00,487.6599999999999
2020-07-06 13:00:00,727.9730000000001
2020-07-06 14:00:00,613.789
2020-07-06 15:00:00,532.2480000000002
2020-07-06 16:00:00,271.216
2020-07-06 17:00:00,246.87699999999998
2020-07-06 18:00:00,553.326
2020-07-06 19:00:00,603.256
2020-07-06 20:00:00,669.123
2020-07-06 21:00:00,344.2410000000001
2020-07-06 22:00:00,371.58500000000004
2020-07-06 23:00:00,65.515
2020-07-07 00:00:00,59.772
2020-07-07 01:00:00,32.226
2020-07-07 02:00:00,54.312
2020-07-07 03:00:00,16.511
2020-07-07 04:00:00,36.877
2020-07-07 05:00:00,32.816
2020-07-07 06:00:00,26.244
2020-07-07 07:00:00,30.091
2020-07-07 08:00:00,134.189
2020-07-07 09:00:00,116.628
2020-07-07 10:00:00,248.97799999999998
2020-07-07 11:00:00,374.02600000000007
2020-07-07 12:00:00,516.3979999999999
2020-07-07 13:00:00,642.3700000000001
2020-07-07 14:00:00,783.9520000000001
2020-07-07 15:00:00,423.1909999999999
2020-07-07 16:00:00,286.21200000000005
2020-07-07 17:00:00,368.81300000000005
2020-07-07 18:00:00,649.9019999999998
2020-07-07 19:00:00,520.7779999999999
2020-07-07 20:00:00,595.9680000000001
2020-07-07 21:00:00,442.47400000000005
2020-07-07 22:00:00,202.06000000000003
2020-07-07 23:00:00,154.97699999999998
2020-07-08 00:00:00,114.04399999999998
2020-07-08 01:00:00,47.18299999999999
2020-07-08 02:00:00,24.133999999999997
2020-07-08 03:00:00,
2020-07-08 04:00:00,14.293999999999999
2020-07-08 05:00:00,45.455999999999996
2020-07-08 06:00:00,20.702999999999996
2020-07-08 07:00:00,48.451
2020-07-08 08:00:00,98.39500000000001
2020-07-08 09:00:00,127.21100000000001
2020-07-08 10:00:00,249.29199999999997
2020-07-08 11:00:00,437.79900000000004
2020-07-08 12:00:00,465.34200000000004
2020-07-08 13:00:00,646.5260000000003
2020-07-08 14:00:00,659.008
2020-07-08 15:00:00,370.72299999999996
2020-07-08 16:00:00,338.7629999999999
2020-07-08 17:00:00,370.019
2020-07-08 18:00:00,537.5350000000002
2020-07-08 19:00:00,605.426
2020-07-08 20:00:00,633.0460000000003
2020-07-08 21:00:00,422.749
2020-07-08 22:00:00,286.64099999999996
2020-07-08 23:00:00,161.332
2020-07-09 00:00:00,116.80600000000001
2020-07-09 01:00:00,78.798
2020-07-09 02:00:00,65.521
2020-07-09 03:00:00,44.156000000000006
2020-07-09 04:00:00,67.673
2020-07-09 05:00:00,14.395
2020-07-09 06:00:00,39.087
2020-07-09 07:00:00,43.873
2020-07-09 08:00:00,97.553
2020-07-09 09:00:00,122.45300000000003
2020-07-09 10:00:00,313.579
2020-07-09 11:00:00,442.51399999999995
2020-07-09 12:00:00,614.462
2020-07-09 13:00:00,686.4450000000002
2020-07-09 14:00:00,835.326
2020-07-09 15:00:00,444.0439999999999
2020-07-09 16:00:00,271.97499999999997
2020-07-09 17:00:00,393.27
2020-07-09 18:00:00,484.67600000000004
2020-07-09 19:00:00,502.9750000000001
2020-07-09 20:00:00,575.904
2020-07-09 21:00:00,443.5279999999999
2020-07-09 22:00:00,196.617
2020-07-09 23:00:00,143.68499999999997
2020-07-10 00:00:00,178.499
2020-07-10 01:00:00,127.09
2020-07-10 02:00:00,87.22999999999999
2020-07-10 03:00:00,12.324000000000002
2020-07-10 04:00:00,10.755
2020-07-10 05:00:00,24.611
2020-07-10 06:00:00,41.827
2020-07-10 07:00:00,46.686
2020-07-10 08:00:00,92.508
2020-07-10 09:00:00,137.091
2020-07-10 10:00:00,239.62099999999992
2020-07-10 11:00:00,487.93900000000014
2020-07-10 12:00:00,486.27099999999996
2020-07-10 13:00:00,712.9990000000001
2020-07-10 14:00:00,693.332
2020-07-10 15:00:00,482.316
2020-07-10 16:00:00,281.943
2020-07-10 17:00:00,230.621
2020-07-10 18:00:00,324.5460000000001
2020-07-10 19:00:00,442.47700000000003
2020-07-10 20:00:00,395.13300000000004
2020-07-10 21:00:00,313.0240000000001
2020-07-10 22:00:00,245.66899999999995
2020-07-10 23:00:00,134.61399999999998
2020-07-11 00:00:00,264.347
2020-07-11 01:00:00,188.465
2020-07-11 02:00:00,102.937
2020-07-11 03:00:00,70.66300000000001
2020-07-11 04:00:00,91.444
2020-07-11 05:00:00,56.72500000000001
2020-07-11 06:00:00,20.506
2020-07-11 07:00:00,61.452999999999996
2020-07-11 08:00:00,79.59400000000001
2020-07-11 09:00:00,41.257000000000005
2020-07-11 10:00:00,102.01299999999999
2020-07-11 11:00:00,208.43
2020-07-11 12:00:00,208.15300000000002
2020-07-11 13:00:00,267.226
2020-07-11 14:00:00,227.293
2020-07-11 15:00:00,145.14100000000002
2020-07-11 16:00:00,166.42099999999996
2020-07-11 17:00:00,132.86200000000002
2020-07-11 18:00:00,150.712
2020-07-11 19:00:00,183.62300000000002
2020-07-11 20:00:00,280.827
2020-07-11 21:00:00,225.063
2020-07-11 22:00:00,268.717
2020-07-11 23:00:00,221.695
2020-07-12 00:00:00,326.81399999999996
2020-07-12 01:00:00,134.58
2020-07-12 02:00:00,82.58699999999999
2020-07-12 03:00:00,125.342
2020-07-12 04:00:00,127.71600000000002
2020-07-12 05:00:00,50.775
2020-07-12 06:00:00,37.316
2020-07-12 07:00:00,72.825
2020-07-12 08:00:00,52.092000000000006
2020-07-12 09:00:00,35.738
2020-07-12 10:00:00,46.259
2020-07-12 11:00:00,82.06400000000001
2020-07-12 12:00:00,139.62
2020-07-12 13:00:00,129.57199999999997
2020-07-12 14:00:00,115.78899999999999
2020-07-12 15:00:00,86.731
2020-07-12 16:00:00,130.91899999999998
2020-07-12 17:00:00,160.75599999999997
2020-07-12 18:00:00,111.25699999999998
2020-07-12 19:00:00,122.79299999999998
2020-07-12 20:00:00,172.16500000000002
2020-07-12 21:00:00,124.287
2020-07-12 22:00:00,139.092
2020-07-12 23:00:00,76.987
2020-07-13 00:00:00,84.36900000000001
2020-07-13 01:00:00,37.367999999999995
2020-07-13 02:00:00,69.41199999999999
2020-07-13 03:00:00,7.971
2020-07-13 04:00:00,16.198
2020-07-13 05:00:00,20.166999999999998
2020-07-13 06:00:00,60.086
2020-07-13 07:00:00,29.151000000000003
2020-07-13 08:00:00,107.482
2020-07-13 09:00:00,160.32299999999998
2020-07-13 10:00:00,291.9700000000001
2020-07-13 11:00:00,470.07600000000014
2020-07-13 12:00:00,549.2379999999999
2020-07-13 13:00:00,733.6359999999997
2020-07-13 14:00:00,807.6589999999998
2020-07-13 15:00:00,379.8640000000001
2020-07-13 16:00:00,341.5880000000001
2020-07-13 17:00:00,372.401
2020-07-13 18:00:00,453.01800000000014
2020-07-13 19:00:00,458.00100000000015
2020-07-13 20:00:00,622.223
2020-07-13 21:00:00,418.9190000000001
2020-07-13 22:00:00,252.21100000000004
2020-07-13 23:00:00,83.923
2020-07-14 00:00:00,165.663
2020-07-14 01:00:00,21.371
2020-07-14 02:00:00,37.535
2020-07-14 03:00:00,25.85
2020-07-14 04:00:00,31.151
2020-07-14 05:00:00,14.875999999999998
2020-07-14 06:00:00,36.816
2020-07-14 07:00:00,67.092
2020-07-14 08:00:00,113.48399999999998
2020-07-14 09:00:00,162.34400000000002
2020-07-14 10:00:00,345.28799999999995
2020-07-14 11:00:00,392.15499999999986
2020-07-14 12:00:00,561.2289999999999
2020-07-14 13:00:00,646.1189999999999
2020-07-14 14:00:00,782.528
2020-07-14 15:00:00,425.59599999999995
2020-07-14 16:00:00,290.415
2020-07-14 17:00:00,351.98999999999995
2020-07-14 18:00:00,537.3740000000001
2020-07-14 19:00:00,654.1419999999999
2020-07-14 20:00:00,544.2589999999999
2020-07-14 21:00:00,378.3409999999999
2020-07-14 22:00:00,261.44900000000007
2020-07-14 23:00:00,82.486
2020-07-15 00:00:00,83.00200000000001
2020-07-15 01:00:00,42.07599999999999
2020-07-15 02:00:00,30.883000000000003
2020-07-15 03:00:00,13.396
2020-07-15 04:00:00,28.406000000000002
2020-07-15 05:00:00,6.627000000000001
2020-07-15 06:00:00,36.531
2020-07-15 07:00:00,73.937
2020-07-15 08:00:00,56.86700000000001
2020-07-15 09:00:00,159.69400000000002
2020-07-15 10:00:00,298.00300000000004
2020-07-15 11:00:00,339.4320000000001
2020-07-15 12:00:00,641.4119999999999
2020-07-15 13:00:00,702.913
2020-07-15 14:00:00,727.6249999999999
2020-07-15 15:00:00,381.54800000000006
2020-07-15 16:00:00,497.3070000000001
2020-07-15 17:00:00,445.2800000000001
2020-07-15 18:00:00,538.619
2020-07-15 19:00:00,627.457
2020-07-15 20:00:00,715.4209999999998
2020-07-15 21:00:00,426.5779999999999
2020-07-15 22:00:00,287.114
2020-07-15 23:00:00,85.57100000000001
2020-07-16 00:00:00,125.04500000000002
2020-07-16 01:00:00,79.09899999999999
2020-07-16 02:00:00,30.375999999999998
2020-07-16 03:00:00,26.596
2020-07-16 04:00:00,63.128
2020-07-16 05:00:00,6.462999999999999
2020-07-16 06:00:00,35.864999999999995
2020-07-16 07:00:00,75.32600000000001
2020-07-16 08:00:00,109.236
2020-07-16 09:00:00,144.81599999999997
2020-07-16 10:00:00,295.866
2020-07-16 11:00:00,380.015
2020-07-16 12:00:00,430.3440000000001
2020-07-16 13:00:00,649.3890000000001
2020-07-16 14:00:00,749.8730000000002
2020-07-16 15:00:00,323.302
2020-07-16 16:00:00,297.419
2020-07-16 17:00:00,397.78099999999995
2020-07-16 18:00:00,690.9590000000001
2020-07-16 19:00:00,519.413
2020-07-16 20:00:00,454.90400000000005
2020-07-16 21:00:00,385.67100000000005
